" ","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","ModelName"
key-8.gif,0.343438,0.0748782,0.0186346,0.00943804,0.000125085,0.00257396,-6.88165e-05,"key"
carriage-02.gif,0.393635,0.104251,0.00227699,0.00172775,3.42649e-06,0.000557843,1.99454e-06,"carriage"
children-2.gif,0.328673,0.0799403,0.000408456,0.000288751,9.91515e-08,8.16363e-05,4.4387e-08,"children"
tree-2.gif,0.215321,0.010974,3.39287e-06,7.98282e-05,-9.80816e-10,8.3107e-06,1.3074e-09,"tree"
tree-10.gif,0.202778,0.00879916,0.00166897,0.00011452,3.50402e-08,3.02566e-06,4.51872e-09,"tree"
camel-3.gif,0.214993,0.000876999,1.36886e-05,0.000443167,-5.37097e-09,7.92992e-06,-3.03093e-08,"camel"
Glas-9.gif,0.290575,0.0200069,0.00554932,0.00103117,2.33921e-06,0.000136024,-3.16183e-08,"Glas"
spring-3.gif,116.856,10248.8,44228.8,26558,9.05259e+08,2.50679e+06,-3.79557e+07,"spring"
device2-1.gif,0.164173,6.48028e-09,5.37056e-10,5.24691e-11,3.28701e-21,-3.90122e-15,4.09066e-21,"device2"
crown-3.gif,0.231578,0.00664353,0.000805334,0.000213365,-8.4628e-08,-1.66072e-05,4.28514e-08,"crown"
camel-8.gif,0.219381,0.00482992,0.00159079,1.31915e-05,-9.39305e-10,2.75294e-07,-9.82344e-10,"camel"
guitar-5.gif,0.416274,0.123163,0.0588463,0.0414511,0.00204699,0.0145306,-0.000705568,"guitar"
chicken-8.gif,0.237355,0.010116,0.00624119,0.000368971,9.18975e-08,1.36974e-05,1.86674e-07,"chicken"
device1-1.gif,0.270168,2.66102e-05,5.93454e-06,2.56006e-07,2.28164e-13,-1.08981e-09,2.12096e-13,"device1"
device5-2.gif,0.237155,3.8573e-05,2.55235e-05,1.20037e-05,8.10137e-11,3.84218e-08,-1.86011e-10,"device5"
pocket-3.gif,0.234944,0.00625221,0.00135691,0.000105179,3.97302e-08,8.31572e-06,-3.25209e-10,"pocket"
stef-03.gif,0.544727,0.0542341,0.166803,0.0155647,0.000521618,0.00354355,0.000624588,"stef"
butterfly-8.gif,0.267736,0.0245264,0.00545726,0.000385899,-4.63578e-07,-5.49228e-05,7.80049e-08,"butterfly"
children-6.gif,0.32441,0.077215,0.000445123,0.000285055,1.01483e-07,7.8142e-05,7.94066e-08,"children"
fountain-10.gif,0.215996,0.00645014,0.00264908,3.73248e-05,5.8235e-09,-2.53604e-06,9.63578e-09,"fountain"
hat-7.gif,0.194137,0.00254848,0.00144051,0.000134641,-5.92651e-08,-6.7848e-06,-3.91365e-09,"hat"
elephant-5.gif,0.192786,0.00173671,0.000385194,0.0001367,-6.76599e-10,6.15928e-07,3.10507e-08,"elephant"
HCircle-6.gif,0.198456,0.00675239,0.00284862,0.000242795,1.56186e-07,9.15474e-06,-9.64771e-08,"HCircle"
spring-2.gif,81.4763,4250.6,8314.24,311.985,-275798,-20281.7,-242537,"spring"
horse-8.gif,0.360121,0.0569974,0.0149187,0.00244474,1.44616e-05,0.000538834,-1.4344e-05,"horse"
cellular_phone-6.gif,0.236473,0.0276165,0.000165666,4.51738e-05,3.46086e-09,4.02499e-06,1.34959e-09,"cellular_phone"
butterfly-1.gif,0.298616,0.0246886,0.00700267,0.000331722,-5.05096e-07,-5.21083e-05,-2.75613e-07,"butterfly"
bat-7.gif,0.427715,0.0790926,0.0611616,0.00940585,0.000109618,-1.32342e-05,0.000223995,"bat"
classic-1.gif,0.265675,0.0397151,0.00182903,0.000480352,4.05051e-07,7.64979e-05,3.65416e-07,"classic"
device4-10.gif,0.205432,0.000341826,0.00671054,9.43701e-06,-1.722e-09,-1.70228e-07,-1.86546e-09,"device4"
stef-14.gif,0.411224,0.0462451,0.00891985,0.0089746,-1.88217e-05,0.00177432,-8.00441e-05,"stef"
dog-18.gif,0.287821,0.0313073,0.00420894,0.000112746,-1.69519e-08,-9.08677e-06,1.26397e-08,"dog"
HCircle-16.gif,0.197341,0.00911823,0.00138325,9.07887e-05,-2.90995e-08,-8.23246e-06,-1.37287e-08,"HCircle"
apple-18.gif,0.165829,0.000185141,0.000202546,8.15852e-06,2.96009e-10,6.72338e-08,3.28024e-10,"apple"
car-20.gif,0.250388,0.032672,0.000976423,0.000124911,2.50076e-08,6.42475e-06,1.48419e-08,"car"
octopus-16.gif,0.295236,8.43977e-06,0.00118725,6.92132e-05,-1.19137e-08,-1.30202e-07,-1.29678e-08,"octopus"
shoe-14.gif,0.291778,0.0560562,0.000770194,0.000226778,9.30315e-08,5.22112e-05,-6.87078e-08,"shoe"
ray-18.gif,0.183496,0.000124864,0.000836676,0.000143557,4.96562e-08,-1.57385e-06,1.3032e-08,"ray"
chopper-14.gif,0.232329,0.0202352,0.00274771,0.00136829,2.65084e-06,0.000192023,-1.3553e-06,"chopper"
device5-19.gif,0.237068,3.61579e-05,2.35867e-05,1.08305e-05,2.67293e-11,4.398e-08,-1.25631e-10,"device5"
cellular_phone-11.gif,0.260367,0.0393987,0.000272321,8.94996e-05,1.28891e-08,9.96353e-06,5.02774e-09,"cellular_phone"
lmfish-15.gif,0.420119,0.142692,0.00316795,0.00246908,6.90506e-06,0.000917887,-3.66078e-06,"lmfish"
teddy-12.gif,0.186505,0.00159614,0.00127196,9.45249e-06,7.23948e-10,3.54371e-07,5.82224e-10,"teddy"
brick-11.gif,0.26218,0.0389959,8.11655e-05,1.63877e-05,5.92367e-10,3.08171e-06,5.4345e-10,"brick"
children-13.gif,0.33121,0.08134,0.000489109,0.000339959,1.38614e-07,9.65168e-05,1.32688e-08,"children"
bell-18.gif,0.18948,0.00341451,0.00257588,6.97351e-05,2.94932e-08,4.07284e-06,4.19478e-09,"bell"
chicken-17.gif,0.239317,0.00210407,0.00735522,0.000143272,-9.64369e-08,-5.09858e-06,-2.46218e-08,"chicken"
guitar-13.gif,0.400167,0.110284,0.0501567,0.0362817,0.00154709,0.0120376,0.000967492,"guitar"
personal_car-16.gif,0.242584,0.0322022,0.000334078,0.000112135,2.14714e-08,1.96713e-05,-1.54086e-08,"personal_car"
lizzard-18.gif,0.536651,0.189667,0.0118407,0.00448813,3.1818e-05,0.00129898,2.47326e-05,"lizzard"
horse-13.gif,0.30729,0.0188762,0.00696114,0.000275787,1.98671e-07,3.73852e-05,-1.77161e-07,"horse"
spoon-17.gif,0.537771,0.193396,0.193345,0.134137,0.0215968,0.0588755,-0.0205847,"spoon"
bell-16.gif,0.197269,0.00642149,0.00250434,0.000106214,5.47797e-08,8.51119e-06,1.3205e-09,"bell"
guitar-14.gif,0.375464,0.0975491,0.030301,0.0192633,0.000465281,0.0060074,0.000102464,"guitar"
truck-16.gif,0.226962,0.019691,0.000947832,7.39288e-05,1.36393e-08,4.27241e-06,2.7192e-10,"truck"
flatfish-20.gif,0.214713,0.0161857,0.000925637,0.000462029,3.01813e-07,5.7972e-05,2.03654e-07,"flatfish"
dog-15.gif,0.46638,0.0462023,0.0225523,0.000329853,-8.98205e-07,-6.8113e-05,-3.07416e-07,"dog"
flatfish-13.gif,0.23763,0.0284495,0.00084852,0.00044707,2.75347e-07,7.53408e-05,-5.90058e-09,"flatfish"
fountain-12.gif,0.224849,0.00824862,0.00303499,4.69902e-05,1.70743e-08,-4.14872e-06,2.95119e-09,"fountain"
key-19.gif,0.318004,0.0598185,0.0148821,0.00734316,7.67636e-05,0.0017954,-3.96357e-06,"key"
dog-14.gif,0.498987,0.0524526,0.0296269,0.000746637,-2.1545e-06,-0.00016247,-3.23289e-06,"dog"
HCircle-18.gif,0.200099,0.0101165,0.00186018,8.98737e-05,-3.17995e-08,-8.49206e-06,-1.29583e-08,"HCircle"
Misk-13.gif,0.184615,0.00301746,0.000147648,1.97945e-05,-1.43632e-10,6.29232e-07,8.78259e-10,"Misk"
dog-19.gif,0.537453,0.0550725,0.0620172,0.00243527,-8.35188e-06,-0.000150391,-2.17452e-05,"dog"
device5-13.gif,0.388189,3.00253e-05,2.06763e-05,1.21612e-05,1.91704e-10,-6.35551e-08,-1.17175e-10,"device5"
cup-14.gif,0.179294,0.000896181,0.000515763,1.02031e-05,1.90083e-10,-2.9673e-07,-2.44239e-10,"cup"
crown-13.gif,0.242806,0.015662,0.000968557,0.000206635,-9.11389e-08,-2.57833e-05,-1.44807e-08,"crown"
horse-18.gif,0.347491,0.0319618,0.0122846,7.54381e-05,7.25077e-08,1.09692e-05,-6.11979e-08,"horse"
HCircle-11.gif,0.196489,0.00830393,0.0016793,8.98776e-05,1.95334e-09,-1.80731e-06,3.01697e-08,"HCircle"
butterfly-13.gif,0.218579,0.00836833,0.00100019,0.000100201,-3.16782e-08,-9.16276e-06,7.14406e-09,"butterfly"
fish-18.gif,0.307933,0.0676616,2.94085e-05,3.78132e-06,1.6909e-11,-3.00381e-08,-1.26231e-11,"fish"
watch-17.gif,0.794243,0.599811,0.00785943,0.00616736,4.29125e-05,0.00458039,3.31174e-05,"watch"
face-15.gif,0.188262,0.00907679,0.00025212,3.416e-05,3.16849e-09,3.25095e-06,1.75583e-10,"face"
fountain-20.gif,0.21105,0.00672869,0.00234391,1.40266e-05,2.41327e-09,-1.131e-06,6.38581e-10,"fountain"
brick-19.gif,0.249047,0.0327989,2.04655e-06,1.97294e-06,-1.75741e-12,2.76742e-07,-3.7653e-12,"brick"
fish-13.gif,0.346365,0.0870127,0.00153025,0.0010188,1.26711e-06,0.000291151,-9.21059e-07,"fish"
bottle-17.gif,0.377966,0.111792,0.0119101,0.00801539,7.83116e-05,0.00267873,-4.53871e-05,"bottle"
fountain-19.gif,0.218979,0.00606043,0.00363899,2.1952e-05,6.19938e-09,-1.7045e-06,-2.46659e-12,"fountain"
classic-13.gif,0.264652,0.0391725,0.00183731,0.000494985,4.29246e-07,8.04296e-05,3.98388e-07,"classic"
rat-18.gif,0.276633,0.0214222,0.00115418,0.000766072,5.18668e-07,0.000104587,-1.15849e-07,"rat"
tree-17.gif,0.206876,0.00616496,0.00302545,8.45643e-05,4.27684e-08,6.63884e-06,-7.41112e-09,"tree"
device1-11.gif,0.171489,6.17268e-07,3.62499e-07,4.10746e-10,-5.00932e-18,-1.3536e-13,-2.18724e-18,"device1"
frog-12.gif,0.207037,0.0041838,0.000604231,9.03283e-05,4.33433e-09,4.10385e-06,-1.35756e-08,"frog"
frog-11.gif,0.193733,0.00500104,0.00157586,0.000137515,6.34553e-08,9.13667e-06,5.73588e-08,"frog"
device0-18.gif,0.246166,1.31099e-09,7.12973e-10,3.11316e-09,4.63809e-18,-1.1272e-13,-4.63807e-18,"device0"
Glas-16.gif,0.311335,0.0224702,0.0048726,0.00130497,3.21668e-06,0.000189161,8.19634e-08,"Glas"
cattle-13.gif,0.267806,0.0246169,0.000829019,5.24716e-05,-7.72877e-09,2.50663e-06,-7.20014e-09,"cattle"
hat-19.gif,0.174933,0.00135232,0.00033966,3.84072e-06,1.36541e-10,1.4021e-07,-6.486e-12,"hat"
brick-14.gif,0.29929,0.0588186,2.96906e-06,3.83466e-07,6.11794e-14,2.46454e-08,7.60439e-14,"brick"
frog-15.gif,0.192336,0.00429279,0.00116411,9.473e-05,3.06835e-08,3.96793e-06,1.89344e-08,"frog"
chopper-11.gif,0.208049,0.0102512,0.000778257,0.000267264,1.08273e-07,2.68374e-05,-4.83292e-08,"chopper"
pocket-18.gif,0.391501,0.0222021,0.00863524,0.000996203,2.88984e-06,0.000147714,-1.13195e-06,"pocket"
elephant-13.gif,0.191785,0.00220478,0.000294951,6.73736e-05,-7.0749e-09,-3.14994e-06,6.79712e-09,"elephant"
tree-12.gif,0.340167,0.0846641,0.0045236,0.00215453,6.72241e-06,0.000624434,-1.50727e-06,"tree"
cattle-15.gif,0.280118,0.025576,0.000315267,0.000291672,-2.20956e-08,4.6617e-05,-2.3866e-08,"cattle"
personal_car-19.gif,0.25874,0.0396044,0.000843562,0.000148254,3.94669e-08,1.32402e-05,-5.01311e-09,"personal_car"
HCircle-17.gif,0.197432,0.00915909,0.00136559,9.23124e-05,-2.71279e-08,-8.1133e-06,2.63133e-08,"HCircle"
frog-14.gif,0.218753,0.018137,0.000101414,4.59326e-05,2.1747e-09,6.14022e-06,3.12264e-09,"frog"
cup-13.gif,0.177253,6.0794e-05,0.000427793,4.87282e-05,7.02029e-09,2.41304e-07,-6.97011e-09,"cup"
beetle-11.gif,0.295535,0.0291841,0.00149407,0.000210878,1.18363e-07,3.60239e-05,3.78584e-09,"beetle"
device6-19.gif,0.506388,3.42642e-05,1.93101e-05,0.000174592,-9.16794e-09,9.05721e-07,-2.32245e-09,"device6"
fly-20.gif,0.28205,0.000621672,0.00320096,1.38863e-05,8.63202e-10,-1.46727e-07,-2.75352e-09,"fly"
key-18.gif,0.297197,0.044306,0.0155969,0.0069797,7.28204e-05,0.00146876,-2.00204e-05,"key"
device0-13.gif,0.206381,1.30808e-06,1.46211e-06,3.10543e-07,-2.02545e-13,3.16451e-10,9.89721e-14,"device0"
horse-11.gif,0.294859,0.0183578,0.00385933,3.12871e-05,-2.66927e-10,-2.95446e-06,-4.92002e-09,"horse"
crown-12.gif,0.248036,0.0212741,0.000907422,0.000165533,-6.41343e-08,-2.41288e-05,1.07877e-08,"crown"
spoon-15.gif,0.380469,0.108567,0.0105628,0.00667782,5.60843e-05,0.00220026,6.97271e-09,"spoon"
lizzard-14.gif,0.361482,0.00684617,0.000385337,0.00463702,-2.23315e-06,-3.12858e-05,4.38439e-06,"lizzard"
crown-14.gif,0.257504,0.0262706,0.00131957,0.000182488,-8.81189e-08,-2.94557e-05,-4.2725e-09,"crown"
key-14.gif,0.278624,0.0340342,0.0131956,0.00538895,4.54402e-05,0.000994159,1.03327e-05,"key"
device7-14.gif,0.278695,5.08282e-06,3.25306e-06,2.18868e-07,1.40073e-13,-1.93802e-10,1.69416e-13,"device7"
chopper-18.gif,0.237747,0.0221306,0.00273039,0.00139821,2.71318e-06,0.000206492,-1.72277e-06,"chopper"
fish-17.gif,0.325534,0.0764347,0.00352033,0.00194102,5.06974e-06,0.000529602,-3.30761e-06,"fish"
deer-14.gif,0.323691,0.0206007,0.013896,0.000772865,-2.42144e-06,-7.3783e-05,2.52481e-06,"deer"
device3-12.gif,0.172662,2.52372e-06,6.48396e-07,1.57818e-07,-4.5559e-14,2.49952e-10,2.02943e-14,"device3"
face-11.gif,0.186704,0.00880876,0.000186268,2.2988e-05,1.50425e-09,2.15649e-06,1.38451e-10,"face"
device1-14.gif,0.19114,1.58136e-06,3.01527e-05,8.46156e-09,2.56442e-15,1.00919e-11,-4.09955e-15,"device1"
hat-18.gif,0.218456,0.0112154,0.0046753,0.000286686,-3.31087e-07,-3.03157e-05,2.34626e-08,"hat"
shoe-17.gif,0.270731,0.045265,0.000683716,0.000210943,7.8388e-08,4.28168e-05,-7.6008e-08,"shoe"
truck-17.gif,0.219627,0.0177405,0.000639701,3.27125e-05,-4.61262e-09,-4.08392e-06,2.51737e-09,"truck"
HCircle-19.gif,0.197597,0.00992744,0.00125701,7.86314e-05,-2.43992e-08,-7.79089e-06,9.55169e-09,"HCircle"
Misk-18.gif,0.200081,0.00535105,0.000157765,1.26102e-05,-2.65621e-11,-8.6384e-07,-4.50643e-10,"Misk"
Bone-14.gif,0.641707,0.351794,0.0660226,0.0549077,0.00330595,0.0325651,0.0016113,"Bone"
Misk-15.gif,0.192686,0.00148111,0.00102298,7.90742e-06,-6.70123e-10,-4.66797e-08,-6.92595e-10,"Misk"
lizzard-19.gif,53.3182,1873.94,11640.5,4458.37,3.12139e+07,128929,3.02522e+07,"lizzard"
camel-16.gif,0.216161,0.00464301,0.000198357,0.000255143,4.01109e-08,-5.65196e-07,-2.64347e-08,"camel"
rat-13.gif,0.287373,0.0209318,0.000851099,0.000575882,1.29755e-07,8.06361e-05,-3.33312e-07,"rat"
cup-16.gif,0.176143,0.00065959,0.000379894,1.32995e-05,8.32015e-10,-3.21085e-07,-7.78738e-10,"cup"
device2-13.gif,0.210922,2.06075e-08,1.92627e-07,3.13822e-08,-1.78232e-15,-1.21032e-12,2.16368e-15,"device2"
truck-11.gif,0.21024,0.0131728,0.000916,4.62382e-05,-6.73853e-09,-3.8878e-06,9.37009e-09,"truck"
butterfly-19.gif,0.20762,0.00646706,0.00101957,0.000100322,-3.13485e-08,-8.0124e-06,1.24381e-08,"butterfly"
children-20.gif,0.336925,0.0850217,0.000547303,0.000375379,1.70138e-07,0.000107259,-2.02407e-08,"children"
Comma-14.gif,0.228425,0.0218431,0.00016059,5.3763e-05,4.20061e-09,1.06697e-06,4.98739e-09,"Comma"
guitar-16.gif,0.625643,0.320104,0.199279,0.15515,0.0272801,0.0877595,-0.0235443,"guitar"
spoon-11.gif,0.79267,0.577184,0.0874971,0.0761262,0.00621151,0.0573987,0.00127512,"spoon"
elephant-15.gif,0.189979,0.000462055,0.000202687,0.000115404,-1.57596e-08,-2.22664e-06,1.59565e-08,"elephant"
hat-14.gif,0.187732,0.00595479,0.000757424,2.39986e-05,-3.15391e-09,-1.82864e-06,7.99525e-10,"hat"
device4-17.gif,0.262008,0.000188063,0.0244141,3.05284e-06,8.2954e-10,1.94098e-08,-1.05547e-10,"device4"
deer-18.gif,0.271242,0.023481,0.000385292,0.000597265,2.85538e-07,3.33189e-05,1.55823e-07,"deer"
car-12.gif,0.237634,0.0272537,0.000668528,8.18151e-05,1.30857e-08,5.96011e-06,1.21509e-09,"car"
elephant-17.gif,0.24579,0.0196641,0.0035574,0.00056118,3.89e-07,3.62798e-05,-7.46221e-07,"elephant"
lmfish-18.gif,0.36008,0.101244,0.000775636,9.09878e-05,-5.37799e-09,-1.46966e-05,2.34025e-09,"lmfish"
horseshoe-20.gif,0.392954,0.00114959,0.000742151,0.00246141,-3.32396e-06,8.33064e-05,8.37293e-07,"horseshoe"
chicken-15.gif,0.236735,0.00592418,0.00477328,0.000235975,-2.47607e-07,-1.48459e-05,-1.05983e-07,"chicken"
carriage-14.gif,0.441301,0.134004,0.0080092,0.00567796,3.82862e-05,0.00207229,1.53559e-05,"carriage"
turtle-17.gif,0.231359,0.0202061,0.00224039,0.00030554,4.38572e-08,-3.83729e-06,2.23404e-07,"turtle"
classic-15.gif,0.270455,0.0427276,0.00141849,0.000316054,1.68797e-07,3.99585e-05,4.0948e-08,"classic"
device2-19.gif,0.212168,2.8358e-08,8.0749e-07,1.01577e-07,2.68701e-14,-1.60534e-11,-2.8545e-14,"device2"
chicken-20.gif,0.221777,0.00348214,0.00483594,0.000117554,-8.81416e-08,-6.68475e-06,2.6354e-08,"chicken"
Heart-18.gif,0.195744,0.00494782,0.0016604,5.90867e-05,-1.53416e-08,-4.03948e-06,1.7578e-08,"Heart"
cellular_phone-13.gif,0.279061,0.0497367,0.000197639,1.60743e-05,-8.69191e-10,-3.58064e-06,4.20171e-10,"cellular_phone"
pocket-17.gif,0.351152,0.0125827,0.00469758,0.000185359,1.5656e-07,1.9769e-05,-8.47207e-08,"pocket"
turtle-20.gif,0.203647,0.0118445,0.000172605,2.98621e-05,-1.50395e-09,-2.6473e-06,-1.06063e-09,"turtle"
pencil-12.gif,0.674509,0.424584,0.0408225,0.0352908,0.0013395,0.0229953,0.000177189,"pencil"
watch-12.gif,0.382546,0.117545,1.36229e-06,1.0016e-06,1.16304e-12,3.27831e-07,8.7394e-13,"watch"
carriage-15.gif,0.423397,0.121268,0.00787935,0.00662719,4.78722e-05,0.00230707,2.40574e-05,"carriage"
pencil-15.gif,0.525112,0.249362,0.000210971,0.000150259,2.67204e-08,7.27705e-05,2.67483e-08,"pencil"
device6-12.gif,0.191479,5.32072e-05,1.17847e-06,1.23239e-06,-1.46051e-12,-3.38622e-09,1.06109e-12,"device6"
rat-14.gif,0.290849,0.0225655,0.00114317,0.000930802,5.93025e-07,0.000129779,-3.18339e-07,"rat"
camel-12.gif,0.220569,0.00615983,0.00113081,2.50321e-05,-1.60501e-09,-1.2723e-06,3.80126e-09,"camel"
device9-20.gif,0.15918,7.9458e-06,2.94561e-10,2.17417e-14,5.48494e-26,5.95865e-17,3.09985e-26,"device9"
pocket-20.gif,0.52405,0.021887,0.0161169,8.11537e-05,-5.26211e-08,1.68438e-06,-7.61067e-08,"pocket"
Glas-15.gif,0.307928,0.016207,0.0148603,0.00363783,2.64258e-05,0.000451108,2.49013e-06,"Glas"
pencil-17.gif,0.577417,0.306847,4.92658e-05,1.78247e-05,4.86297e-10,6.82594e-06,-5.08518e-10,"pencil"
bell-17.gif,0.18948,0.00341451,0.00257588,6.97351e-05,2.94932e-08,4.07284e-06,-4.19478e-09,"bell"
personal_car-14.gif,0.274652,0.0465311,0.00100589,0.000169055,4.17786e-08,1.20776e-05,1.63676e-10,"personal_car"
brick-20.gif,0.295122,0.056867,6.40918e-05,1.4019e-05,4.19336e-10,3.31597e-06,2.55663e-10,"brick"
lmfish-20.gif,0.328165,0.0770567,0.000960513,0.000408066,2.52112e-07,9.16156e-05,1.04131e-07,"lmfish"
cup-20.gif,0.185438,0.00143,0.000428285,8.9931e-06,5.42502e-10,-2.77277e-07,-4.60644e-10,"cup"
octopus-13.gif,0.254762,0.000204745,0.000330275,0.000257755,7.29407e-08,-9.37543e-07,-7.44482e-08,"octopus"
face-12.gif,0.186258,0.00846328,0.000259279,2.79578e-05,2.35826e-09,2.53857e-06,8.42858e-10,"face"
device7-16.gif,0.198993,2.4295e-07,5.9824e-10,7.79706e-11,1.68397e-20,-3.84306e-14,-2.87313e-22,"device7"
bottle-19.gif,0.347331,0.0928983,0.00329176,0.0019069,4.77699e-06,0.000580119,4.00541e-06,"bottle"
carriage-19.gif,0.429395,0.127561,0.00138112,0.00101771,1.20222e-06,0.000359972,9.90817e-07,"carriage"
bat-20.gif,0.32189,0.0398163,0.0204005,0.00158962,7.45824e-08,-7.29971e-05,4.94563e-07,"bat"
pencil-14.gif,0.722664,0.493093,0.0192521,0.0163181,0.00028923,0.0114552,8.38229e-05,"pencil"
cellular_phone-17.gif,0.215786,0.0188519,0.000112601,6.44961e-06,-1.52045e-10,-8.84256e-07,9.77888e-11,"cellular_phone"
ray-12.gif,0.204697,0.00188264,0.00293842,0.000742363,1.09183e-06,3.21906e-05,6.17072e-07,"ray"
pocket-12.gif,0.263029,0.00630356,0.00177611,0.000100251,4.00927e-08,7.79344e-06,-2.53774e-08,"pocket"
fish-16.gif,0.309621,0.0671545,0.00169891,0.000829568,9.82957e-07,0.00021037,-7.3226e-07,"fish"
bat-19.gif,0.328587,0.0544116,0.0159796,0.00148353,-7.52671e-07,-0.000132017,-7.18592e-06,"bat"
Bone-18.gif,0.932631,0.801771,0.065563,0.0416461,0.0021738,0.0371062,0.000354577,"Bone"
Comma-13.gif,0.240452,0.0265783,0.00142586,0.000578925,5.02818e-07,8.11311e-05,-9.80209e-08,"Comma"
fountain-17.gif,0.218811,0.00666348,0.00313002,2.78762e-05,5.13431e-09,-1.9739e-06,6.52901e-09,"fountain"
HCircle-13.gif,0.185078,0.00692956,0.000666771,3.45009e-05,-3.15927e-09,-2.12535e-06,-3.29086e-09,"HCircle"
fly-16.gif,0.273208,0.000929657,0.00611,7.91793e-05,3.64353e-08,-2.07664e-06,-4.57483e-08,"fly"
bat-13.gif,0.345388,0.066473,0.0162319,0.00170007,-4.64276e-06,-0.000310967,-1.03738e-06,"bat"
cattle-14.gif,0.280111,0.0255773,0.000314514,0.000291528,-2.21287e-08,4.6594e-05,-6.16026e-08,"cattle"
children-17.gif,0.33381,0.0808173,0.000709302,0.000331438,1.60554e-07,7.91091e-05,-1.5635e-07,"children"
camel-11.gif,0.208309,0.00586907,0.000615861,2.02314e-05,-2.19258e-09,-1.09035e-06,1.66128e-09,"camel"
guitar-15.gif,0.345805,0.0656081,0.0337762,0.0208129,0.00055155,0.00532104,2.7977e-05,"guitar"
device7-19.gif,0.185897,1.82767e-07,4.98967e-09,7.81205e-11,4.77441e-20,-2.62351e-14,-3.93355e-20,"device7"
device8-11.gif,0.356061,0.0110426,0.0485589,0.00013592,-3.13221e-07,-1.4189e-05,-1.39029e-07,"device8"
device0-20.gif,0.204087,2.57706e-09,2.71372e-09,8.83702e-10,-6.8375e-19,-2.95341e-14,1.31656e-19,"device0"
horseshoe-17.gif,0.290717,7.58521e-05,0.000147403,0.000216932,-3.12344e-08,1.96884e-07,9.10244e-09,"horseshoe"
classic-19.gif,0.299463,0.0591109,0.00234664,0.000803895,1.04963e-06,0.000165032,9.50803e-07,"classic"
butterfly-12.gif,0.218539,0.00836734,0.000998759,0.000100052,-3.15826e-08,-9.14828e-06,2.31496e-08,"butterfly"
brick-16.gif,0.297397,0.0580841,4.31408e-05,4.37592e-06,-3.41125e-11,-7.60289e-07,-4.85141e-11,"brick"
cellular_phone-15.gif,0.2609,0.0397191,0.000199789,6.74384e-05,7.26871e-09,8.07017e-06,3.91102e-09,"cellular_phone"
jar-12.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,8.25694e-12,"jar"
sea_snake-17.gif,0.53977,0.131776,0.0102076,0.000869018,2.38891e-06,0.000305619,-2.22607e-06,"sea_snake"
bird-18.gif,0.294599,0.0322933,0.0167905,0.00181905,1.77959e-06,-6.3735e-05,-3.93977e-06,"bird"
sea_snake-15.gif,0.617151,0.180683,0.057913,0.0084371,-0.000109092,-0.0014233,0.000173943,"sea_snake"
Heart-12.gif,0.203278,0.0068067,0.0023715,0.000168249,-6.64252e-08,-9.53512e-06,-8.12484e-08,"Heart"
face-18.gif,0.188578,0.00888108,0.000388212,4.48936e-05,5.9223e-09,4.22867e-06,-5.53954e-10,"face"
device8-18.gif,0.283304,0.000206071,0.0227851,0.000150877,2.75644e-07,2.04775e-06,3.79005e-08,"device8"
dog-17.gif,0.352609,0.0249176,0.00624453,0.000155901,-1.17683e-07,-2.11513e-05,-8.68081e-08,"dog"
face-14.gif,0.188778,0.00928115,0.000263835,3.54273e-05,3.42478e-09,3.40113e-06,4.81337e-10,"face"
classic-17.gif,0.291107,0.0512459,0.00349422,0.00039627,-2.76011e-08,-2.75692e-05,-4.15631e-07,"classic"
beetle-20.gif,0.369533,0.0361959,0.00834,0.00300708,-1.4924e-05,0.000570585,1.18387e-06,"beetle"
pencil-13.gif,1.42182,1.99316,0.000638775,0.000415971,2.13173e-07,0.000530967,1.89695e-07,"pencil"
device7-18.gif,0.184917,8.02677e-09,4.09844e-10,1.09166e-11,7.1096e-22,9.62387e-16,-2.46695e-22,"device7"
tree-13.gif,0.206533,0.0117206,0.00119059,8.13297e-05,2.5304e-08,8.80304e-06,-5.49306e-09,"tree"
classic-20.gif,0.265675,0.0397151,0.00182903,0.000480352,4.05051e-07,7.64979e-05,-3.65416e-07,"classic"
bottle-18.gif,0.338281,0.0866406,0.00358083,0.00215977,6.00433e-06,0.000632809,5.76233e-06,"bottle"
device6-15.gif,0.161966,9.21993e-06,4.61968e-08,3.88631e-10,-1.27598e-19,-6.87768e-13,1.07018e-18,"device6"
Comma-20.gif,0.225474,0.0217821,0.000409137,9.98094e-05,1.71114e-08,3.8226e-06,1.8774e-08,"Comma"
Comma-19.gif,0.229631,0.0237905,0.000368207,0.000127019,2.54198e-08,9.53563e-06,2.51583e-08,"Comma"
fork-18.gif,96.4901,7844.32,360856,227581,6.52186e+10,2.01562e+07,-1.11139e+09,"fork"
cellular_phone-19.gif,0.267748,0.0436576,0.000174502,4.82479e-05,3.89207e-09,4.74532e-06,9.52017e-10,"cellular_phone"
sea_snake-12.gif,36.7304,623.424,15031.7,4358.78,2.7391e+07,92021.4,2.65741e+07,"sea_snake"
device3-11.gif,0.166691,1.16223e-05,5.25832e-10,3.38378e-11,4.35043e-21,-2.65713e-14,-4.15773e-21,"device3"
