" ","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","className"
jar-9.gif,0.164337,0.000293575,5.4071e-05,3.28302e-06,3.32507e-11,5.61514e-08,2.91127e-11,0.615864,0.384136,"jar"
bell-6.gif,0.198151,0.00810384,0.00206059,0.000118303,5.767e-08,1.05227e-05,7.92143e-09,0.432407,0.567593,"bell"
dog-9.gif,0.278251,0.0239997,0.00133099,0.000110913,-1.5574e-08,-1.22866e-05,-8.67768e-09,0.559505,0.440495,"dog"
bottle-05.gif,0.387415,0.12119,0.00681208,0.00460105,2.57584e-05,0.00160122,-1.46213e-05,0.958994,0.0410058,"bottle"
device0-3.gif,0.22445,5.37042e-07,4.6044e-07,1.74603e-08,-1.16614e-15,-1.27437e-11,1.49774e-15,0.698685,0.301315,"device0"
cellular_phone-5.gif,0.28454,0.0522875,0.000275353,8.11598e-05,1.08756e-08,7.77706e-06,5.95441e-11,0.541821,0.458179,"cellular_phone"
pencil-8.gif,1.04978,1.07273,0.0230238,0.0210918,0.00046479,0.0218151,-0.00034732,0.827614,0.172386,"pencil"
cattle-10.gif,0.240558,0.019834,0.000784726,3.16946e-05,2.81458e-09,4.42582e-06,4.8918e-09,0.418711,0.581289,"cattle"
device9-1.gif,0.159998,5.07428e-07,2.40685e-08,7.10675e-09,-9.28385e-17,-5.06214e-12,-1.3574e-17,0.604228,0.395772,"device9"
horseshoe-1.gif,0.47549,0.00403674,0.00633227,0.00540557,-3.03814e-05,-0.000307474,-9.51626e-06,0.663174,0.336826,"horseshoe"
octopus-7.gif,0.177616,0.00182741,0.000685435,4.14447e-06,-2.20879e-10,-1.01463e-07,7.37843e-11,0.774353,0.225647,"octopus"
rat-08.gif,0.284459,0.0247616,0.000626208,0.000532012,1.38352e-07,7.56423e-05,-7.86299e-09,0.867148,0.132852,"rat"
horse-7.gif,0.360148,0.0570013,0.0149217,0.00244358,1.44514e-05,0.000538487,4.14541e-06,0.658245,0.341755,"horse"
Misk-7.gif,0.185459,0.00425606,7.02216e-06,1.00587e-05,-5.44574e-11,5.49176e-07,3.28393e-11,0.328207,0.671793,"Misk"
chopper-07.gif,0.201157,0.00744778,0.00108135,0.000183843,8.19372e-08,1.26619e-05,2.89029e-08,0.879587,0.120413,"chopper"
octopus-10.gif,0.186214,0.00492716,5.03228e-05,5.02448e-06,3.14867e-11,-3.11523e-07,-2.63613e-11,0.607056,0.392944,"octopus"
watch-4.gif,0.537575,0.258516,0.0004858,0.000374085,1.5945e-07,0.000187285,-5.92539e-08,0.70646,0.29354,"watch"
device3-5.gif,0.194951,7.35551e-05,1.87634e-05,2.72838e-06,6.07475e-12,-1.55845e-08,-8.83341e-13,0.608474,0.391526,"device3"
HCircle-7.gif,0.186261,0.00582089,0.00103893,5.26834e-05,-1.09631e-08,-3.93139e-06,-1.48908e-09,0.25021,0.74979,"HCircle"
fly-1.gif,0.28205,0.000621672,0.00320096,1.38863e-05,8.63202e-10,-1.46727e-07,2.75352e-09,0.715877,0.284123,"fly"
personal_car-2.gif,0.232951,0.026618,0.000478899,0.000116568,2.62754e-08,1.65307e-05,-2.6983e-08,0.490257,0.509743,"personal_car"
sea_snake-10.gif,0.58098,0.214462,0.0171044,0.00291831,-1.44724e-05,-0.00135089,-8.62734e-06,0.868061,0.131939,"sea_snake"
horse-2.gif,0.324865,0.037278,0.00517662,0.000294487,2.12888e-07,5.68569e-05,3.58966e-07,0.829116,0.170884,"horse"
device2-1.gif,0.164173,6.48028e-09,5.37056e-10,5.24691e-11,3.28701e-21,-3.90122e-15,4.09066e-21,0.588284,0.411716,"device2"
car-02.gif,0.259527,0.0375126,0.00119442,0.000250051,1.26368e-07,3.67557e-05,-1.15192e-07,0.921905,0.0780954,"car"
device8-7.gif,0.344879,0.00828404,0.0422424,4.87904e-05,-6.97409e-08,-4.34818e-06,7.84424e-09,0.822902,0.177098,"device8"
chopper-03.gif,0.201392,0.00737201,0.000735489,0.000137931,4.10423e-08,1.09713e-05,1.39687e-08,0.874655,0.125345,"chopper"
jar-6.gif,0.183381,0.00757675,0.000111603,6.89237e-06,1.90091e-10,5.96249e-07,4.07565e-11,0.819752,0.180248,"jar"
rat-04.gif,0.277606,0.022821,0.000434705,0.000335459,7.03797e-09,3.94871e-05,2.45026e-09,0.866527,0.133473,"rat"
octopus-6.gif,0.198939,0.00204802,0.00173297,9.21698e-06,3.68005e-10,2.00727e-07,1.05839e-09,0.696518,0.303482,"octopus"
classic-3.gif,0.284367,0.0508478,0.00189587,0.000460627,3.57127e-07,6.46087e-05,2.57571e-07,0.346185,0.653815,"classic"
Glas-10.gif,0.333874,0.0308244,0.0104229,0.00547481,4.10558e-05,0.00094574,6.22969e-06,0.551867,0.448133,"Glas"
device3-8.gif,0.200401,9.99125e-05,2.5643e-05,4.8633e-06,-4.01548e-12,-1.86079e-08,-2.59742e-11,0.644647,0.355353,"device3"
watch-1.gif,0.500072,0.219941,0.00320367,0.00234716,6.43448e-06,0.00107568,2.90745e-06,0.738475,0.261525,"watch"
children-10.gif,0.327429,0.0790064,0.000431781,0.000297858,1.06784e-07,8.36634e-05,5.31717e-08,0.923355,0.0766454,"children"
shoe-6.gif,0.236316,0.0252253,0.00198527,0.000377656,3.24887e-07,5.93336e-05,-1.54206e-07,0.558492,0.441508,"shoe"
camel-8.gif,0.219381,0.00482992,0.00159079,1.31915e-05,-9.39305e-10,2.75294e-07,-9.82344e-10,0.719787,0.280213,"camel"
crown-1.gif,18.6851,16.5778,297.239,42.4848,-4241.76,-159.804,2077.67,0.512534,0,"crown"
elephant-4.gif,0.21958,0.00669926,0.000819737,0.000458333,1.63611e-08,1.63937e-05,1.45926e-07,0.78001,0.21999,"elephant"
fish-3.gif,0.326739,0.0778104,0.000819594,9.77467e-05,-6.3652e-09,-1.34313e-05,-2.45397e-08,0.412992,0.587008,"fish"
device4-10.gif,0.205432,0.000341826,0.00671054,9.43701e-06,-1.722e-09,-1.70228e-07,-1.86546e-09,0.810585,0.189415,"device4"
spoon-9.gif,0.79267,0.577184,0.0874971,0.0761262,0.00621151,0.0573987,-0.00127512,0.906067,0.0939331,"spoon"
fish-5.gif,0.341814,0.0865137,0.00311018,0.00198131,4.91715e-06,0.000582651,-1.10076e-06,0.500269,0.499731,"fish"
bottle-02.gif,0.335894,0.0828145,0.00611325,0.00361767,1.70083e-05,0.00103877,-1.32085e-05,0.949781,0.050219,"bottle"
beetle-5.gif,0.244357,0.00526733,0.000976804,2.9592e-06,1.32252e-10,1.96722e-07,-8.31248e-11,0.59338,0.40662,"beetle"
Misk-2.gif,0.182808,0.00343387,9.28299e-05,3.93977e-06,-1.47386e-11,-2.30784e-07,2.90481e-11,0.33134,0.66866,"Misk"
horseshoe-6.gif,0.285124,0.00227711,0.00135539,0.000606798,-5.4548e-07,-2.86085e-05,-1.59445e-07,0.430156,0.569844,"horseshoe"
classic-7.gif,0.240111,0.0285644,0.000276785,9.89923e-05,1.5832e-08,1.60938e-05,7.87911e-09,0.630641,0.369359,"classic"
guitar-1.gif,40.9133,1280.83,30113.1,21237.7,5.37021e+08,759208,5.23667e+08,0.790487,0,"guitar"
cellular_phone-6.gif,0.236473,0.0276165,0.000165666,4.51738e-05,3.46086e-09,4.02499e-06,1.34959e-09,0.505524,0.494476,"cellular_phone"
fountain-08.gif,0.213235,0.0052688,0.00302442,4.05697e-05,1.38656e-08,-2.86673e-06,1.63612e-09,0.823445,0.176555,"fountain"
tree-9.gif,0.209772,0.000551986,0.000502358,0.000105214,-2.30762e-08,2.2884e-06,-1.93438e-08,0.714518,0.285482,"tree"
tree-5.gif,0.25448,0.0325962,0.00342709,0.000809194,1.34666e-06,0.000145744,-1.25445e-07,0.799042,0.200958,"tree"
Heart-7.gif,0.187163,0.00374556,0.00116311,6.50512e-05,-4.50455e-09,-1.62053e-06,-1.75768e-08,0.343329,0.656671,"Heart"
device3-6.gif,0.162025,7.46132e-06,2.38841e-06,3.16677e-08,7.54245e-15,-4.32168e-11,8.26561e-15,0.429012,0.570988,"device3"
dog-5.gif,0.327896,0.0406912,0.00295969,0.000334949,2.48308e-07,6.53442e-05,3.00473e-07,0.640956,0.359044,"dog"
watch-5.gif,0.463228,0.184344,0.00446562,0.00354729,1.41184e-05,0.00152304,-7.41096e-07,0.680271,0.319683,"watch"
fountain-01.gif,0.20879,0.00312708,0.00311267,7.27991e-05,3.38874e-08,-4.01308e-06,4.682e-09,0.827149,0.172851,"fountain"
crown-10.gif,0.2377,0.0142352,0.000435811,3.69139e-05,-4.48989e-09,-4.33886e-06,-1.40278e-09,0.48086,0.51914,"crown"
chopper-09.gif,0.203548,0.00895133,0.000950145,0.000174032,7.0763e-08,1.43542e-05,1.32738e-09,0.874911,0.125089,"chopper"
truck-06.gif,0.217542,0.0157497,0.000989866,6.10976e-05,-2.99248e-09,-3.12134e-06,1.37205e-08,0.963828,0.0361723,"truck"
personal_car-6.gif,0.260672,0.0405751,0.000515014,7.25834e-05,5.20981e-09,1.06731e-06,9.93361e-09,0.593247,0.406753,"personal_car"
guitar-6.gif,0.359225,0.0816471,0.0389798,0.0264405,0.000848729,0.00755509,0.000778274,0.697276,0.302724,"guitar"
sea_snake-9.gif,0.602679,0.253673,0.0206257,0.00393186,-1.43086e-05,-0.00180535,-3.08311e-05,0.699533,0.300467,"sea_snake"
face-4.gif,0.187433,0.00886421,0.0002051,2.25837e-05,1.49977e-09,2.0303e-06,1.0017e-09,0.560621,0.439379,"face"
Heart-9.gif,0.17811,0.00210454,0.000390378,2.29903e-05,-1.35498e-09,-5.35631e-07,-1.90417e-09,0.366853,0.633147,"Heart"
key-10.gif,0.311889,0.0487718,0.0209188,0.00964152,0.000136858,0.00212557,2.25829e-05,0.748228,0.251772,"key"
Glas-3.gif,0.329678,0.0252884,0.0148263,0.00511282,4.42963e-05,0.00080305,3.09984e-06,0.525204,0.474796,"Glas"
Heart-10.gif,0.19522,0.00320191,0.0024323,0.00015477,5.89447e-08,3.95951e-06,-7.88539e-08,0.395158,0.604842,"Heart"
lmfish-10.gif,0.324431,0.0746077,0.00043619,0.000215554,6.56504e-08,5.67829e-05,-1.82121e-08,0.663515,0.336485,"lmfish"
device0-8.gif,0.218756,7.02448e-10,3.03342e-09,7.84472e-10,1.2101e-18,2.07911e-14,8.33873e-21,0.72081,0.27919,"device0"
apple-6.gif,0.16143,0.000153274,3.3528e-05,5.15463e-07,2.03259e-12,-5.92231e-09,-1.13808e-12,0.490662,0.509338,"apple"
device6-7.gif,0.468523,0.000119836,0.000185613,0.000338517,-3.83958e-08,2.8422e-06,-7.16309e-08,0.910597,0.0894034,"device6"
pocket-8.gif,0.266489,0.0148122,0.00344069,0.000644466,9.59053e-07,7.83888e-05,-6.7006e-09,0.471327,0.528673,"pocket"
lmfish-1.gif,32.1279,733.046,665.77,379.906,190821,9599.31,-164416,0.702835,0,"lmfish"
children-5.gif,0.323624,0.0767381,0.000470956,0.000304362,1.152e-07,8.36607e-05,8.06241e-08,0.923426,0.0765743,"children"
device4-2.gif,0.201101,0.000141122,0.00554255,0.000154496,7.22598e-08,1.25688e-06,-1.42875e-07,0.770115,0.229885,"device4"
car-06.gif,0.250524,0.0331159,0.00117179,0.000246729,1.2263e-07,3.32659e-05,-9.77674e-08,0.90698,0.09302,"car"
shoe-8.gif,0.234664,0.0239147,0.00220338,0.00043995,4.31678e-07,6.77552e-05,-4.13817e-07,0.568702,0.431298,"shoe"
stef-07.gif,0.536969,0.102553,0.0837422,0.0228226,0.000591681,0.00730865,-3.52413e-05,0.973651,0.0263494,"stef"
face-5.gif,0.183243,0.00742437,0.000153583,1.4005e-05,6.069e-10,1.0786e-06,5.77835e-10,0.572413,0.427587,"face"
bird-8.gif,0.297995,0.0417025,0.00874401,0.000497521,-9.93147e-07,-9.58697e-05,9.07131e-07,0.810556,0.189444,"bird"
apple-2.gif,0.160015,1.93468e-05,1.2144e-05,9.47731e-08,9.91125e-14,-3.99907e-10,9.0594e-14,0.473053,0.526947,"apple"
lizzard-5.gif,0.306027,0.0290091,0.00020637,0.000710494,-1.98518e-07,-4.07968e-05,-6.85303e-08,0.816094,0.183906,"lizzard"
truck-01.gif,0.206598,0.0116795,0.000616426,3.73034e-05,3.11431e-10,-5.90384e-07,4.65347e-09,0.968326,0.0316742,"truck"
lmfish-9.gif,0.422912,0.151598,0.000518731,0.000224901,7.42363e-08,6.36405e-05,3.32292e-08,0.802574,0.197426,"lmfish"
stef-08.gif,0.573779,0.0869879,0.178328,0.0232298,0.000410807,0.00562306,-2.17291e-05,0.971496,0.0285038,"stef"
device9-10.gif,0.173429,6.73156e-05,2.1735e-08,8.16994e-09,-3.77128e-17,-3.18339e-11,1.06371e-16,0.621507,0.378493,"device9"
cellular_phone-7.gif,0.237489,0.0277649,0.000202554,5.65878e-05,5.52059e-09,4.26529e-06,-2.17662e-10,0.46319,0.53681,"cellular_phone"
device5-9.gif,0.22654,0.000142107,5.84359e-05,5.41023e-06,-2.9659e-11,-6.44904e-08,6.32688e-11,0.685025,0.314975,"device5"
device6-2.gif,0.506347,1.14398e-05,7.26602e-05,0.000156367,-1.57988e-08,-5.03893e-07,1.62996e-08,0.867852,0.132148,"device6"
tree-8.gif,23.6662,126.829,267.699,106.061,-17136,1192.51,-8134.52,0.816368,0,"tree"
fork-10.gif,80.6089,3809.88,344946,118791,2.37685e+10,7.25468e+06,-2.40018e+10,0.952474,0,"fork"
fork-4.gif,67.2651,3642.04,79091.4,41403,2.36451e+09,2.48848e+06,2.11576e+09,0.912777,0,"fork"
brick-02.gif,0.258476,0.0381933,1.77269e-06,6.43638e-07,6.87083e-13,6.45844e-08,-3.4921e-13,0.842034,0.157966,"brick"
device1-10.gif,0.176794,1.76067e-06,6.2603e-07,1.83556e-09,-1.57708e-17,8.47222e-13,5.60578e-17,0.617199,0.382801,"device1"
device8-3.gif,0.236366,0.000104999,0.010997,7.62368e-05,-3.18069e-08,6.96863e-07,-4.55707e-08,0.71499,0.28501,"device8"
device9-4.gif,0.168402,1.47556e-06,1.45787e-07,7.6221e-09,2.5017e-16,6.64221e-12,1.78401e-16,0.614769,0.385231,"device9"
cup-9.gif,0.179977,0.00158991,0.000508204,8.41792e-06,-2.70826e-10,-1.56852e-07,4.7722e-10,0.605404,0.394596,"cup"
turtle-3.gif,0.258326,0.0328125,0.000753056,0.000165907,2.96587e-08,2.25682e-06,-4.94083e-08,0.798921,0.201079,"turtle"
bat-10.gif,0.566622,0.16103,0.18134,0.0329067,0.00123877,0.000615587,-0.00248946,0.788502,0.211498,"bat"
car-09.gif,0.238215,0.0280599,0.000802552,0.000142186,4.44675e-08,1.80087e-05,-3.70975e-08,0.896741,0.103259,"car"
bird-9.gif,0.27583,0.0223684,0.0139283,0.00109486,-3.60119e-06,-0.000127817,3.29681e-06,0.648454,0.351546,"bird"
device4-3.gif,0.177175,3.66808e-05,0.00198013,5.35723e-06,-2.74625e-11,-3.23414e-08,4.7783e-10,0.726998,0.273002,"device4"
Glas-1.gif,0.325465,0.0218639,0.0154455,0.00488539,4.2102e-05,0.000708055,6.14058e-06,0.5145,0.4855,"Glas"
chicken-7.gif,0.2136,0.00427781,0.00397771,0.000152165,-1.08437e-07,-9.92525e-06,7.79709e-08,0.67287,0.32713,"chicken"
device6-1.gif,0.177705,0.000180546,8.77922e-06,1.88917e-06,7.0512e-12,1.38777e-08,7.67844e-12,0.706347,0.293653,"device6"
lizzard-1.gif,0.373625,0.0158105,0.00140365,0.0029645,-5.43601e-06,-0.000366138,-3.25243e-07,0.629119,0.370881,"lizzard"
watch-9.gif,0.423876,0.15019,0.00230656,0.00172219,3.43239e-06,0.00066713,-8.48208e-07,0.821587,0.178413,"watch"
teddy-10.gif,0.184342,0.00124445,0.0011465,7.02843e-06,6.26363e-10,2.42436e-07,-8.17352e-11,0.682888,0.317112,"teddy"
lizzard-9.gif,26.6517,136.259,5878.02,2858.67,1.17143e+07,25033.7,-9.3531e+06,0.657689,0,"lizzard"
turtle-7.gif,0.226292,0.0208685,0.000396578,0.000143296,3.0337e-08,1.75483e-05,-3.20568e-08,0.592041,0.407959,"turtle"
device2-10.gif,0.210312,1.0536e-06,2.25395e-06,2.09501e-07,1.06661e-13,-1.95176e-10,-1.32564e-13,0.695229,0.304771,"device2"
chicken-3.gif,0.215755,0.00495112,0.00307832,5.58341e-05,-2.11937e-08,-2.54876e-06,-2.10302e-08,0.739861,0.260139,"chicken"
Heart-1.gif,0.188439,0.00395096,0.00120768,6.23348e-05,-1.08733e-08,-2.55395e-06,-1.29942e-08,0.345473,0.654527,"Heart"
Misk-10.gif,0.187302,0.00292391,7.59829e-05,4.04187e-06,-1.21921e-11,-3.02528e-08,-2.18486e-11,0.318659,0.681341,"Misk"
dog-6.gif,0.64352,0.0806615,0.0763236,0.00271589,2.51658e-05,0.000194978,3.58855e-05,0.805194,0.194806,"dog"
rat-01.gif,0.287352,0.0252914,0.00111061,0.000866552,5.61963e-07,0.000119634,6.9708e-08,0.872938,0.127062,"rat"
key-5.gif,0.312765,0.0491521,0.0247749,0.0135486,0.000248225,0.00300375,-2.3275e-05,0.757306,0.242694,"key"
spring-6.gif,99.4933,3916.97,33112.6,17377.9,3.93446e+08,969555,3.41927e+08,0.899033,0,"spring"
bird-2.gif,0.253495,0.0224253,0.00425402,0.000166866,1.24059e-07,5.28789e-06,2.98256e-08,0.606177,0.393823,"bird"
chopper-01.gif,0.236116,0.0203368,0.00272016,0.0011293,1.95998e-06,0.000155007,-8.79843e-07,0.852036,0.147964,"chopper"
ray-9.gif,0.20148,0.00150564,0.00120521,0.000520066,4.11403e-07,1.73915e-05,-1.6125e-07,0.566988,0.433012,"ray"
device4-18.gif,0.198996,0.000496049,0.00551509,9.48716e-05,6.86174e-08,2.10708e-06,5.35361e-10,0.761552,0.238448,"device4"
chopper-16.gif,23.9737,240.616,1924.58,948.573,1.26771e+06,14661.8,-720800,0.870354,0,"chopper"
Heart-18.gif,0.195744,0.00494782,0.0016604,5.90867e-05,-1.53416e-08,-4.03948e-06,1.7578e-08,0.394812,0.605188,"Heart"
fork-14.gif,106.248,9370.46,79636.3,8812.57,1.8611e+08,701681,9.77323e+07,0.949499,0,"fork"
device4-17.gif,0.262008,0.000188063,0.0244141,3.05284e-06,8.2954e-10,1.94098e-08,-1.05547e-10,0.891657,0.108343,"device4"
device2-11.gif,0.170221,9.43442e-09,1.59893e-08,2.53588e-10,1.27761e-19,2.43807e-14,-5.0014e-19,0.548565,0.451435,"device2"
butterfly-16.gif,0.253799,0.0197147,0.00519058,0.000376131,-5.1484e-07,-5.20668e-05,-4.81193e-07,0.525683,0.474317,"butterfly"
fish-16.gif,0.309621,0.0671545,0.00169891,0.000829568,9.82957e-07,0.00021037,-7.3226e-07,0.421744,0.578256,"fish"
brick-16.gif,0.297397,0.0580841,4.31408e-05,4.37592e-06,-3.41125e-11,-7.60289e-07,-4.85141e-11,0.892302,0.107698,"brick"
device0-14.gif,0.200358,4.1887e-06,4.81603e-07,1.85531e-07,-4.48814e-14,-1.50089e-10,-4.35748e-14,0.775478,0.224522,"device0"
crown-18.gif,0.251901,0.0122017,0.0014361,0.000456936,-3.66158e-07,-5.02593e-05,-7.96769e-08,0.575134,0.424866,"crown"
tree-20.gif,0.23799,0.0216102,0.000284815,1.5166e-05,-8.07661e-10,-1.15847e-06,3.07961e-10,0.847198,0.152802,"tree"
fountain-13.gif,0.21805,0.00710599,0.00280194,3.29888e-05,9.2371e-09,-2.70199e-06,-3.56696e-09,0.83818,0.16182,"fountain"
fork-11.gif,0.482303,0.178114,0.00776761,0.00120675,3.69455e-06,0.000508882,-1.08255e-06,0.91488,0.0851204,"fork"
teddy-20.gif,0.186783,0.00120837,0.00110791,5.30866e-06,3.87631e-12,1.35533e-07,3.87461e-10,0.682362,0.317638,"teddy"
beetle-20.gif,0.369533,0.0361959,0.00834,0.00300708,-1.4924e-05,0.000570585,1.18387e-06,0.769224,0.230776,"beetle"
face-16.gif,0.187641,0.00862322,0.000347194,4.12288e-05,4.88162e-09,3.79789e-06,-8.38802e-10,0.409825,0.590175,"face"
fountain-17.gif,0.218811,0.00666348,0.00313002,2.78762e-05,5.13431e-09,-1.9739e-06,6.52901e-09,0.832659,0.167341,"fountain"
bat-11.gif,0.56675,0.161111,0.181448,0.0329098,0.00123751,0.000605318,0.000796798,0.90786,0.0921402,"bat"
ray-12.gif,0.204697,0.00188264,0.00293842,0.000742363,1.09183e-06,3.21906e-05,6.17072e-07,0.798485,0.201515,"ray"
device0-19.gif,0.224387,3.17071e-09,1.15467e-08,5.32092e-09,4.08053e-17,1.65763e-13,-2.24851e-17,0.698898,0.301102,"device0"
chopper-19.gif,0.240978,0.0238042,0.00269847,0.00128992,2.39554e-06,0.000197898,-1.60823e-06,0.863794,0.136206,"chopper"
bat-13.gif,0.345388,0.066473,0.0162319,0.00170007,-4.64276e-06,-0.000310967,-1.03738e-06,0.816857,0.183143,"bat"
car-20.gif,0.250388,0.032672,0.000976423,0.000124911,2.50076e-08,6.42475e-06,1.48419e-08,0.863281,0.136719,"car"
butterfly-15.gif,0.240215,0.01527,0.00388395,0.000382182,-4.65388e-07,-4.72205e-05,4.64798e-07,0.782218,0.217782,"butterfly"
turtle-18.gif,0.193537,0.00740922,0.00062892,5.18123e-05,-1.8013e-09,-2.17374e-06,-3.33932e-11,0.37771,0.62229,"turtle"
beetle-13.gif,0.278212,0.00410351,0.000751892,0.000122204,3.50878e-08,7.8184e-06,-1.63386e-08,0.653048,0.346952,"beetle"
device1-17.gif,0.190888,1.73468e-06,3.13947e-05,2.95602e-09,-5.6435e-16,2.83204e-12,4.79732e-17,0.583858,0.416142,"device1"
octopus-15.gif,0.18648,0.00265482,0.000161347,1.03828e-05,-2.45131e-10,3.89193e-07,1.15675e-10,0.888702,0.111298,"octopus"
bottle-20.gif,0.384419,0.117295,0.00974634,0.00636747,5.0153e-05,0.00217505,-4.12595e-05,0.956686,0.043314,"bottle"
carriage-19.gif,0.429395,0.127561,0.00138112,0.00101771,1.20222e-06,0.000359972,9.90817e-07,0.917436,0.0825639,"carriage"
octopus-20.gif,0.192691,0.00133824,0.000282837,0.000132059,-2.44328e-08,4.82212e-06,-3.86055e-09,0.498932,0.501068,"octopus"
device2-14.gif,0.170323,0,0,0,0,0,0,0.667877,0.332123,"device2"
camel-19.gif,0.233435,0.0110713,0.000783003,5.8627e-05,8.8551e-09,5.96311e-06,-9.05884e-09,0.74302,0.25698,"camel"
key-15.gif,0.31341,0.054139,0.0202345,0.0103957,0.00015077,0.00241813,6.32108e-05,0.800244,0.199756,"key"
horseshoe-13.gif,0.306435,0.00047716,0.000352826,0.00180884,-1.44337e-06,3.9363e-05,3.7934e-07,0.573381,0.426619,"horseshoe"
shoe-15.gif,0.25552,0.0368427,0.000964554,0.000269815,1.34203e-07,4.80023e-05,-1.37618e-07,0.47059,0.52941,"shoe"
fork-19.gif,71.9972,3531.62,71254.6,6249.25,1.29289e+08,368577,1.97943e+07,0.923561,0,"fork"
octopus-13.gif,0.254762,0.000204745,0.000330275,0.000257755,7.29407e-08,-9.37543e-07,-7.44482e-08,0.736404,0.263596,"octopus"
device2-18.gif,0.19796,1.20225e-05,1.4166e-05,2.3146e-06,-1.25705e-11,-5.05965e-09,1.16896e-11,0.690166,0.309834,"device2"
horse-17.gif,0.347467,0.0319546,0.012298,7.55811e-05,7.27406e-08,1.10062e-05,-2.9638e-09,0.684071,0.315929,"horse"
Heart-20.gif,0.218085,0.00341738,0.00310217,0.00032952,3.71622e-09,-5.34367e-06,-3.13434e-07,0.420011,0.579989,"Heart"
guitar-16.gif,0.625643,0.320104,0.199279,0.15515,0.0272801,0.0877595,-0.0235443,0.713836,0.286164,"guitar"
HCircle-18.gif,0.200099,0.0101165,0.00186018,8.98737e-05,-3.17995e-08,-8.49206e-06,-1.29583e-08,0.274175,0.725825,"HCircle"
car-12.gif,0.237634,0.0272537,0.000668528,8.18151e-05,1.30857e-08,5.96011e-06,1.21509e-09,0.88448,0.11552,"car"
fly-12.gif,0.211909,0.00292081,0.000740013,0.000260727,1.1162e-07,1.40847e-05,9.51837e-08,0.650345,0.349655,"fly"
sea_snake-12.gif,36.7304,623.424,15031.7,4358.78,2.7391e+07,92021.4,2.65741e+07,0.820583,0,"sea_snake"
watch-11.gif,0.481814,0.203024,0.000102371,5.70396e-05,4.31658e-09,2.25946e-05,-4.32656e-09,0.834675,0.165325,"watch"
carriage-12.gif,0.4426,0.131109,0.0104914,0.00730621,6.3902e-05,0.00263638,1.71567e-05,0.919912,0.080088,"carriage"
personal_car-20.gif,0.257079,0.038411,0.000503319,0.000103093,2.11583e-08,1.41083e-05,1.07828e-08,0.555907,0.444093,"personal_car"
stef-13.gif,0.319272,0.0183001,0.0155788,0.000187375,1.30346e-08,-2.53044e-05,1.02149e-07,0.977403,0.0225971,"stef"
carriage-17.gif,0.376328,0.0924021,0.00531458,0.00359194,1.56766e-05,0.0010911,1.10905e-05,0.911587,0.0884134,"carriage"
octopus-12.gif,0.276715,0.000103053,0.00015714,0.00043071,1.70806e-08,-2.25497e-06,-5.84553e-08,0.67186,0.32814,"octopus"
turtle-13.gif,0.242942,0.0259479,0.00164146,0.00025931,5.23671e-08,6.07347e-06,-6.14298e-09,0.792746,0.207254,"turtle"
bat-18.gif,0.328587,0.0544116,0.0159796,0.00148353,-7.52671e-07,-0.000132017,7.18592e-06,0.63837,0.36163,"bat"
device2-15.gif,0.182533,0,0,0,0,0,0,0.618622,0.381378,"device2"
device5-11.gif,0.203036,1.18853e-06,3.37929e-05,1.92744e-06,7.09488e-12,1.48754e-09,7.75475e-12,0.603965,0.396035,"device5"
deer-18.gif,0.271242,0.023481,0.000385292,0.000597265,2.85538e-07,3.33189e-05,1.55823e-07,0.61708,0.38292,"deer"
hammer-13.gif,0.332969,0.0345738,0.0288898,0.00741432,0.000107875,0.00136786,1.85955e-05,0.906769,0.0932312,"hammer"
horseshoe-19.gif,0.469461,0.00665725,3.62717e-05,0.000371644,2.05156e-08,3.00413e-05,-3.92781e-08,0.65293,0.34707,"horseshoe"
butterfly-20.gif,0.286301,0.0344566,0.00570165,0.00047617,-7.75953e-07,-8.80076e-05,-7.61139e-07,0.570162,0.429838,"butterfly"
jar-17.gif,0.171136,0.0024119,9.05336e-05,1.0483e-06,1.00002e-11,4.23886e-08,1.02115e-11,0.528767,0.471233,"jar"
device8-16.gif,0.235598,5.44496e-05,0.0113155,6.52391e-05,4.4874e-08,1.43347e-07,-3.00419e-08,0.714736,0.285264,"device8"
cellular_phone-19.gif,0.267748,0.0436576,0.000174502,4.82479e-05,3.89207e-09,4.74532e-06,9.52017e-10,0.551618,0.448382,"cellular_phone"
ray-20.gif,0.187772,0.00180294,0.000874068,0.000273451,1.27391e-07,1.15408e-05,-1.17053e-07,0.484693,0.515307,"ray"
dog-16.gif,0.308645,0.0297142,0.00395334,0.000198268,9.9558e-08,1.33474e-05,1.07996e-07,0.640815,0.359185,"dog"
bat-20.gif,0.32189,0.0398163,0.0204005,0.00158962,7.45824e-08,-7.29971e-05,4.94563e-07,0.655083,0.344917,"bat"
tree-19.gif,0.441336,0.15827,0.0231144,0.0155058,0.000293545,0.00616416,-5.0709e-05,0.91272,0.0872803,"tree"
children-19.gif,0.341754,0.0880512,0.000634649,0.000434714,2.28313e-07,0.000125685,-4.68558e-08,0.926326,0.0736742,"children"
device7-17.gif,0.199488,1.06364e-07,8.81451e-10,1.17923e-10,3.80185e-20,-3.84439e-14,-2.83033e-22,0.614784,0.385216,"device7"
flatfish-20.gif,0.214713,0.0161857,0.000925637,0.000462029,3.01813e-07,5.7972e-05,2.03654e-07,0.393909,0.606091,"flatfish"
