"","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","Fourier-0","Fourier-1","Fourier-2","Fourier-3","Fourier-4","Fourier-5","Fourier-6","Fourier-7","Fourier-8","Fourier-9","Fourier-10","Fourier-11","Fourier-12","Fourier-13","Fourier-14","Fourier-15","Fourier-16","Fourier-17","Fourier-18","Fourier-19","Fourier-20","Fourier-21","Fourier-22","Fourier-23","Fourier-24","ID-0","ID-1","ID-2","ID-3","ID-4","ID-5","ID-6","ID-7","ID-8","ID-9","ID-10","SD-0","SD-1","SD-2","SD-3","SD-4","SD-5","SD-6","SD-7","SD-8","className"
brick-20.gif,0.295122,0.056867,6.40918e-05,1.4019e-05,4.19336e-10,3.31597e-06,2.55663e-10,0.885979,0.114021,89818.2,21906.2,6092.01,3839.83,10552.9,3787.4,6913.12,6179.69,360.812,901.65,1182.03,1293.28,1144.99,1808.13,2100.12,257.925,1157.45,243.571,353.859,372.199,115.595,265.607,89.7265,71.2279,123.388,2223,52,205,25,176,216,14199,16428.4,18657.8,20887.2,25346,632.793,70.3103,25.3117,12.9141,5.69976,0.400232,0,0,0,"brick"
horseshoe-16.gif,0.45746,0.00230395,0.00450285,0.00343128,-1.305e-05,-0.00016199,-1.61116e-06,0.657683,0.342317,18669.3,5202.81,993.182,2012.38,1953.46,28.1789,1132.05,558.516,1235.75,92.3852,25.0929,1914.21,2390.67,177.03,3196.67,731.632,51.2958,170.587,80.217,981.122,378.427,565.046,80.4489,341.792,297.183,2151,74,105,116,151,139,17941,23657.8,29374.6,35091.4,46525,0,0,0,2.93343,2.4665,2.5925,1.04309,0.0160713,0,"horseshoe"
cup-20.gif,0.185438,0.00143,0.000428285,8.9931e-06,5.42502e-10,-2.77277e-07,-4.60644e-10,0.586636,0.413364,90613.4,7510.69,481.869,488.312,16314.3,33870.2,6822.15,2130.41,8043.32,1893.98,6314.06,4388.73,4870.9,2104,2727.42,2045.75,1704.59,1701.66,209.311,2659.26,2234.03,88.8865,1162.03,370.019,3397.14,2368,144,336,90,307,268,57046,68013.4,78980.8,89948.2,111883,3856.63,428.515,154.265,78.7068,47.6127,31.873,19.1528,8.57029,5.92343,"cup"
dog-13.gif,0.294971,0.0140572,0.00211408,5.47405e-05,-1.33135e-08,-6.23048e-06,1.78006e-09,0.624513,0.375487,12178.3,2380.88,350.527,1221.93,223.774,550.333,2199.13,1341.01,178.032,143.019,1356.13,1228.61,576.369,1124.84,185.444,1094.58,348.178,680.597,52.8068,434.461,227.081,295.801,220.442,76.6685,312.754,23145,16,153,84,145,162,8,11592,23176,34760,57928,117.994,15.5255,5.88726,2.43338,0.950696,0.446518,0.422587,0.149045,0,"dog"
jar-12.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,8.25694e-12,0.684483,0.315517,179434,18887.3,22945.3,609.793,41578.2,47696.4,27676.6,2434.81,5202.66,4572.67,3423.31,9348.57,3066.89,3434.06,5441.34,170.205,2757.78,2007.06,3737.87,1795.04,3444.83,498.443,881.587,3072.7,1923.76,3279,191,321,234,267,311,5299,60579.4,115860,171140,281701,14726.8,1636.31,589.073,300.547,138.215,14.1442,2.91458,0,0,"jar"
fountain-19.gif,0.218979,0.00606043,0.00363899,2.1952e-05,6.19938e-09,-1.7045e-06,-2.46659e-12,0.841815,0.158185,73643.1,1138.61,22322.2,2207.98,5157.88,2893.8,8257.08,1306.99,4610.94,878.81,1604.89,1651.76,2753.3,894.81,1067.63,767.869,118.065,447.915,365.697,788.94,503.275,221.976,682.82,545.946,452.465,2203,164,56,158,132,73,16237,18466,20695,22924,27382,1114.39,123.822,44.5758,16.1474,5.81274,0.322346,0,0,0,"fountain"
device9-12.gif,0.160561,4.68473e-06,2.92153e-08,8.54267e-09,-7.67871e-18,1.50177e-11,-9.95293e-17,0.608436,0.391564,189446,28456.2,824.034,12597,26688.5,1147.52,10986.3,16291.9,11309.1,26815,4093.23,7429.24,5127.09,296.685,1800.94,3926.72,1529.3,2902.71,1659.83,2801.84,2746.48,1240.33,2749.55,911.95,2796.35,2395,210,480,641,213,205,11,76853.8,153697,230539,384225,14318.8,1590.98,572.751,292.22,176.775,118.337,84.7265,50.1091,0,"device9"
key-17.gif,0.341908,0.073009,0.0190164,0.00965982,0.0001309,0.00260995,6.7914e-05,0.765268,0.234732,80471.3,30545.2,11816.7,1316.99,3547.59,18672.3,10427,2331.49,13698.7,6553.28,567.128,1552.52,2495.48,68.5956,3837.07,1530.41,283.907,2208.73,440.856,176.021,2231.21,1200.32,803.891,253.169,342.637,2344,100,292,68,292,280,28571,35736.6,42902.2,50067.8,64399,1339.54,148.838,53.5817,14.3522,8.26877,5.5353,3.96314,0.74419,0,"key"
octopus-18.gif,0.229608,9.18743e-05,7.74003e-05,1.29865e-05,-5.08274e-11,1.24475e-07,-1.20139e-10,0.792053,0.207947,51908.8,8695.29,513.537,1763.46,6308.71,563.811,6241.38,1670.77,2631.67,1372.17,1784.43,1093.31,1329.86,323.295,1108.53,328.847,724.474,25.154,492.445,1029.91,989.632,226.355,40.3652,114.944,737.6,2204,180,63,213,47,53,34717,39040.4,43363.8,47687.2,56334,834.854,92.7615,33.3941,12.7358,0.386506,0,1.54374,0.315389,0,"octopus"
hammer-19.gif,0.571992,0.199028,0.132605,0.0551647,0.0047098,0.0246103,-0.000340025,0.89595,0.10405,58717.6,5128.98,676.468,3072.99,6822.86,10268.1,2883.03,1426.7,358.682,5212.31,1532.48,461.686,161.573,121.387,1181.58,761.119,325.657,176.473,876.329,439.025,932.041,129.062,274.962,114.819,466.999,2201,84,35,208,164,175,3605,6622.4,9639.8,12657.2,18692,409.078,29.2199,0,0.298162,1.26259,0.983195,1.21029,0.556569,0,"hammer"
stef-11.gif,0.424045,0.0411371,0.0532942,0.00223225,-2.57838e-06,0.000353424,1.73554e-05,0.974444,0.0255563,82324.3,27574.5,18930.2,8790.15,6802.99,580.128,1680.38,699.657,121.957,2732.29,65.8056,1099.9,1101.64,12.3166,683.407,187.484,108.406,354.369,258.186,257.687,349.1,229.549,84.5084,195.317,302.194,2114,8,101,34,111,220,5264,6717.2,8170.4,9623.6,12530,269.045,29.5949,6.88754,2.74535,1.79363,1.24517,0.700471,0.454386,0.074476,"stef"
beetle-11.gif,0.295535,0.0291841,0.00149407,0.000210878,1.18363e-07,3.60239e-05,3.78584e-09,0.635844,0.364156,19921.2,1661.29,3036.8,234.486,3025.78,6034.67,1433.24,4650.35,568.102,2979.67,872.224,1489.72,1109.21,61.1314,184.472,151.447,1211.34,245.031,369.831,120.288,50.7681,1.56951,121.784,92.8581,321.038,5174,196,89,204,56,147,0,31776.6,63553.2,95329.8,158883,574.716,61.0857,17.002,3.58383,0,0,0,0,0,"beetle"
deer-13.gif,0.313652,0.0243636,0.00356204,0.000708477,1.11031e-06,0.00011017,-1.12466e-06,0.686231,0.313769,260802,86418.8,47062.5,15723,24663.9,1699.48,44450.5,15866.2,53475.8,18608.3,6064.45,21157,5209.59,4890.74,8058.03,17216.3,3535.12,5747.17,802.014,6570.19,3680.55,2345.8,600.955,3510.79,2434.98,1111123,11105,10555,881,469,328,8,175091,350173,525256,875421,27886.5,3098.5,1115.46,513.781,37.0576,8.90258,27.8595,44.3795,0,"deer"
bell-16.gif,0.197269,0.00642149,0.00250434,0.000106214,5.47797e-08,8.51119e-06,1.3205e-09,0.444918,0.555082,31950.2,11867.6,2890.91,384.437,959.712,8881.61,6256.37,5504.22,6697.02,2952.34,468.08,2528.91,2334.32,1898.79,4488.92,2811.36,23.8948,1593.61,775.976,25.6542,383.426,519.573,299.983,722.812,1421.48,2354,121,306,186,287,188,3871,26467.8,49064.6,71661.4,116855,2643.74,293.749,105.75,52.9271,16.6017,10.9246,0.568361,0,0,"bell"
horse-19.gif,0.326366,0.0364254,0.00567087,0.000238593,1.31277e-07,4.52331e-05,-1.63277e-07,0.667927,0.332073,237237,46970.7,9080.73,30438.9,8336.81,31303.5,67027.6,12540.9,44948.8,4790.35,2269.05,13942.5,167.212,3613.62,6300.4,12265.4,15637.1,6600.22,1991.64,2378.28,1681.29,3959.05,5193.67,2070.95,3938.88,10617,233,-2147483648,38842,384,-2147483648,4,156897,313790,470684,784470,52304.8,5690.99,1218.94,519.872,281.673,156.306,114.254,37.8561,0,"horse"
guitar-20.gif,0.402278,0.115555,0.0353118,0.0245477,0.000722722,0.00834412,-8.10414e-05,0.45572,0.54428,23517.1,10301.1,7149.65,11590.2,9953.12,8313.11,5881.14,1717.51,4933.96,4599.59,3979.42,786.382,4949.58,977.087,4794.45,1558.55,1815.82,391.18,3070.42,1282.45,2509.69,198.285,2189.78,928.727,820.434,135174,329,85,189,226,343,8,26680.8,53353.6,80026.4,133372,3017.35,350.053,37.7334,0,0,0,0,0,0,"guitar"
hat-18.gif,0.218456,0.0112154,0.0046753,0.000286686,-3.31087e-07,-3.03157e-05,2.34626e-08,0.59859,0.40141,4669.25,593.35,1556.94,268.436,487.638,893.097,939.191,32.1854,1052.68,528.312,165.074,297.467,56.1317,16.6323,24.9702,82.3814,69.9151,144.706,13.2518,124.772,25.5635,117.551,5.21297,27.2659,49.1232,1103,57,87,16,77,86,6990,7594.6,8199.2,8803.8,10013,8.94268,0.993631,0.357707,0.182504,0.110403,0.0739064,0.0529152,0.0298089,0.00429771,"hat"
apple-13.gif,0.163475,0.0002284,6.74303e-05,2.72253e-06,3.56203e-11,-3.57764e-08,-2.92357e-11,0.451248,0.548752,29573.3,7623.69,1751.09,600.973,9663.74,17859.1,1375.8,324.617,176.469,5735.91,2652.58,2700.3,1552.6,2527.91,1354.62,171.804,2604.68,793.614,1096.32,1154.51,136.858,2354.22,2187.61,496.186,188.275,2286,110,286,12,251,251,39271,44186.4,49101.8,54017.2,63848,1202.19,133.577,48.0876,24.5345,14.8418,9.93545,1.98833,0,0,"apple"
device0-18.gif,0.246166,1.31099e-09,7.12973e-10,3.11316e-09,4.63809e-18,-1.1272e-13,-4.63807e-18,0.686859,0.313141,180057,8892.61,0.379163,1940.14,23047.8,47488.9,12316.3,1310.73,10847.5,8643.93,8083.76,10070.8,333.078,5935.81,4587.62,566.962,8494.93,1453.21,443.494,1999.31,612.512,2939.37,343.828,3027.99,2465.19,2602,547,6,598,173,160,160333,182454,204576,226697,270940,16162.8,1795.86,555.678,235.804,105.13,44.4335,23.9094,4.08151,0,"device0"
device8-13.gif,0.283078,0.00025003,0.022815,0.00015393,2.85639e-07,2.31666e-06,2.80816e-08,0.759179,0.240821,236382,26520.7,11426.8,30544.4,37494,61832.3,12913,11421.4,16607.8,9583.73,8104.46,2430.07,1258.92,9838.91,10578.5,4377.97,8866.28,3317.57,3280.54,2827.6,1846.02,2718.34,653.64,823.491,2093.22,2457,3,460,343,455,478,66062,75987.2,85912.4,95837.6,115688,22846.6,2538.51,617.968,233.128,141.028,29.7482,0,0,0,"device8"
lmfish-17.gif,0.483377,0.204223,0.00124692,0.00030383,1.40612e-07,4.90374e-05,-2.14717e-08,0.81422,0.18578,32419.4,9408.11,4657.85,1252.08,1867.66,4553.95,5797.11,1343.96,1353.3,82.5089,608.762,443.26,590.581,952.564,541.102,705.619,136.973,113.304,25.7729,932.425,109.607,147.519,349.064,500.688,334.362,1236,230,3,237,13,63,36582,44576,52570,60564,76552,613.724,40.8586,12.2745,6.15898,1.56546,0.0209591,0,0,0,"lmfish"
device4-15.gif,0.19247,2.29818e-05,0.00453144,6.05536e-07,2.6428e-11,2.49247e-09,1.72934e-11,0.785171,0.214829,244475,8193.36,21673.4,6368.94,27003.5,7591.7,29176.6,416.823,17315.5,5214.25,4892.2,2858.63,776.744,903.993,61.901,683.072,4620.74,1101.87,493.7,2716.62,867.954,1751.83,374.056,1493.2,224.491,5390,387,19,373,394,188,13,61516.6,123020,184524,307531,26813,2979.22,1072.52,305.374,81.4096,0,0,0,0,"device4"
sea_snake-15.gif,0.617151,0.180683,0.057913,0.0084371,-0.000109092,-0.0014233,0.000173943,0.862853,0.137147,147472,5951.76,6649.83,278.65,24556,15915.3,1476.51,9306.57,12870.5,12163.5,2410.61,3931.42,3398.37,2701.4,726.096,4165.21,6101.94,4763.78,2361.9,1076.36,1462.72,2683.9,2151.98,2217.45,370.1,2372,345,169,398,27,242,73633,87892.8,102153,116412,144932,919.877,300.578,89.4839,65.0945,17.4715,0,0,0,0,"sea_snake"
spring-15.gif,58.3061,2216.07,5272.72,881.859,1.46103e+06,29154.1,-1.80114e+06,0.764983,0,95603.4,17811.3,1546.68,2650.05,13142.4,5152.27,9639.57,275.89,6407.42,3366.45,5866.53,1133.09,1527.82,1202.93,1243.19,3280.05,1633.53,131.196,3767.25,351.626,1505.43,1085.5,539.017,2238.11,409.187,2386,333,114,357,86,68,98921,113343,127765,142186,171030,1862.67,179.545,21.0147,19.413,24.5683,14.5059,8.99636,7.58865,4.10401,"spring"
watch-14.gif,0.701172,0.463726,0.000288923,3.38955e-05,-2.54135e-09,-2.01592e-05,-2.89267e-09,0.763851,0.236149,81373.2,55370.2,3044.35,28095.2,20386.4,15321,14847.6,6591.85,794.671,1752.17,3732.58,2108.12,544.352,1496.09,514.418,1084.85,657.187,170.454,724.414,448.71,1364.31,546.563,321.364,955.711,1630.81,2479,264,260,224,223,269,34786,42414,50042,57670,72926,217.131,24.1257,8.68525,4.43125,2.68063,1.79447,0.9636,0.482514,0.37566,"watch"
guitar-11.gif,0.377165,0.0940463,0.0464,0.0307509,0.00116152,0.0094268,0.000961966,0.638847,0.361153,90073.1,40627.2,14805.1,20797.1,23467.2,29848.4,21379.9,9278.48,2621.83,16341.4,12831.6,14697.2,6257.46,11633.2,910.303,2032.8,9369.29,4214.79,8562.41,4062.58,810.433,945.898,1455.55,216.889,604.396,9330,42,495,390,307,468,14,71752,143490,215228,358704,18392,1797.09,188.589,93.7449,0,0,0,0,0,"guitar"
sea_snake-17.gif,0.53977,0.131776,0.0102076,0.000869018,2.38891e-06,0.000305619,-2.22607e-06,0.68628,0.31372,22044.2,14045.9,572.796,6839.31,3349.46,767.628,161.071,28.3178,484.86,668.503,572.896,462.493,407.336,1197.03,1365,62.3796,543.652,1077.73,1302.26,1247.56,735.395,1179.36,1231.82,948.041,714.945,2236,197,96,202,55,91,27543,31883.2,36223.4,40563.6,49244,0,0.340987,10.8843,4.92692,1.59127,0.845423,0,0,0,"sea_snake"
fish-20.gif,0.358967,0.101303,0.000513932,0.000338971,1.41284e-07,0.000100427,1.10709e-07,0.348881,0.651119,5423.06,3968.65,674.1,2132.91,2727.8,1948.02,1030.28,501.887,1378.17,942.463,747.256,670.746,601.225,746.736,1031.31,310.484,51.1201,419.454,512.526,241.921,597.491,493.633,400.4,375.854,418.787,2229,46,136,114,186,130,11,10963,21915,32867,54771,126.728,14.0809,5.06913,1.70735,0.0550035,0,0,0,0,"fish"
pocket-15.gif,0.186341,0.00278711,0.00105304,0.000312786,1.79383e-07,1.64635e-05,-1.47596e-08,0.411238,0.588762,56491.1,28301.1,16874,267.419,2034.57,13137.2,6400.88,8409.79,4235.53,11359.1,7251.03,984.353,502.045,35.2939,1928.17,3455.5,2554.81,2526.29,126.544,2235.99,544.66,898.383,1324.43,410.287,969.951,75310,300,209,226,345,310,4,53839.8,107676,161511,269183,10079.5,1116.05,398.455,202.043,66.7559,0.144621,0,0,0,"pocket"
key-20.gif,0.261262,0.0303786,0.00922192,0.00408019,2.50267e-05,0.000709326,2.85021e-06,0.778957,0.221043,79900.4,23256.9,12269.8,1971.13,5625.95,16832.4,19575.9,5846.39,12462.3,63.9314,1711.93,5044.37,664.389,1029.11,876.719,2086.66,1436.88,801.788,1567.21,2612.88,866.555,2064,291.904,1035.61,121.705,2303,99,275,41,238,250,27287,31321,35355,39389,47457,640.265,71.1405,25.6106,13.0666,6.9366,2.64572,1.89427,1.42281,1.10772,"key"
rat-12.gif,0.266307,0.0184897,0.000528829,0.000382961,4.93495e-08,4.80199e-05,-8.2668e-08,0.857955,0.142045,86976.9,11609.7,7157.16,636.377,5366.86,1900.37,1668.38,2678.77,2538.08,1135.53,736.914,72.2952,1589.37,3485.5,2449.83,181.158,634.905,934.576,862.121,747.292,52.3174,560.637,667.58,852.054,543.476,2158,145,152,9,221,244,28302,34752.8,41203.6,47654.4,60556,994.389,110.129,34.6099,16.3403,3.78655,2.18793,3.09481,0.0573962,0,"rat"
dog-17.gif,0.352609,0.0249176,0.00624453,0.000155901,-1.17683e-07,-2.11513e-05,-8.68081e-08,0.778442,0.221558,14054.4,2816.49,4874.6,1341.17,742.27,287.576,3197.46,633.055,1223.54,426.342,338.503,17.643,74.0958,694.331,625.266,43.7812,415.471,198.431,240.746,43.2603,240.25,183.846,386.224,231.895,26.2744,13124,0,133,61,124,140,8,8223.8,16439.6,24655.4,41087,95.4447,7.09127,2.48386,1.43155,0.134869,0.294612,0.00680436,0,0,"dog"
octopus-11.gif,0.189379,0.00922248,2.43662e-05,5.16302e-07,8.17877e-13,4.95649e-08,1.59909e-12,0.647888,0.352112,42460.5,7957.33,6441.27,368.163,9818.63,14912.9,5443.3,329.452,1646.98,123.446,608.616,1821.57,789.75,2587.48,966.25,399.921,1442.48,527.65,65.9088,625.024,7.48874,527.41,259.873,668.21,366.674,3232,122,141,137,136,113,15,10673,21331,31989,53305,300.547,33.3941,12.0219,6.13362,3.71046,2.48386,1.77839,1.33577,0.895518,"octopus"
fountain-14.gif,0.216538,0.0083322,0.00240637,1.9585e-05,4.44801e-10,-9.50218e-07,3.98037e-09,0.831584,0.168416,72748,2431.73,22901.1,2645.34,4276.86,3365.26,7293.89,1486.98,4552.13,1287.4,133.765,57.8264,437.887,1540.74,620.202,209.068,376.565,372.777,696.449,27.4719,151.267,391.131,644.435,711.091,84.857,2206,152,89,134,155,95,19087,21801.4,24515.8,27230.2,32659,1114.39,123.822,44.5758,19.5588,4.47134,0.0460494,0,0,0,"fountain"
cattle-19.gif,0.259563,0.0294889,0.00189021,0.000290234,2.01594e-07,4.9168e-05,-2.14668e-07,0.742678,0.257322,190779,9904.75,4457.19,7324.74,32797.8,39195.4,16914.8,18089.6,4705.98,25152.6,8919.64,1251.84,1619.25,7338.12,7114.92,492.378,2716.91,481.376,784.775,46.0781,2787.44,3460.8,2541.41,1382.97,1075.65,129-2147483648,53,40691,-2147483648,36121,33700,1,83374.8,166749,250122,416870,18848.8,2089.76,529.467,187.66,106.251,61.9314,23.5261,20.1432,0,"cattle"
bottle-14.gif,0.33458,0.0831995,0.00434043,0.00245294,7.99675e-06,0.000697751,7.69895e-06,0.938329,0.0616714,95125.7,25748.9,9288.89,95.1898,1526.15,2270.6,3567.03,3525.8,3460.66,4781.67,1591.44,106.287,455.037,1483.07,1231.65,1459.7,63.9432,85.1177,594.889,1102.31,401.139,295.239,234.588,125.33,398.908,2149,27,153,9,167,198,6309,7345.2,8381.4,9417.6,11490,1046.05,116.227,23.2455,2.04254,0,0,0,0,0,"bottle"
spoon-14.gif,0.380469,0.108567,0.0105628,0.00667782,5.60843e-05,0.00220026,-6.97271e-09,0.830582,0.169418,54433.5,588.219,7682.21,1325.47,13206.8,11686.5,467.812,3546.71,514.143,2378.55,2970.76,83.8706,1030.04,5.52074,1500.29,1658.16,86.8106,90.2851,16.6275,809.471,1040.28,58.0176,191.502,82.7138,465.54,2234,58,232,5,187,179,13886,16358,18830,21302,26246,300.547,33.3941,10.9366,3.06681,1.85523,1.24193,0.889193,0,0,"spoon"
Heart-19.gif,0.203828,0.00519515,0.00177947,0.00014195,-5.38532e-08,-7.62752e-06,-4.31193e-08,0.377363,0.622637,67237.2,3375.22,5215.43,32166.3,6087.42,2451.55,14229.2,2959.29,3746.6,13213.6,1094.36,432.603,8994.73,464.019,1469.76,2003.51,8903.54,527.398,1738.34,2386.64,3025.91,1580.4,51.8322,3839.76,1967.05,3463,76,383,590,387,307,4277,37558.4,70839.8,104121,170684,10985.6,1220.63,388.583,223.965,135.625,72.3134,32.5019,12.408,0,"Heart"
device4-12.gif,0.262021,0.000214204,0.0243491,3.07156e-06,8.36361e-10,1.8872e-08,-1.08237e-10,0.89141,0.10859,277554,11802.8,10892.5,4840.75,34598,34665.3,8025.81,8299.69,23377.6,10163,2222.37,10502.1,5404.92,1332.09,3048.13,321.175,2274.74,1402.24,1905.93,999.244,4611.25,1155.44,841.359,1675.55,3319.26,3443,398,154,316,257,223,10320,40842,71364,101886,162930,17491.9,1943.55,546.573,133.563,13.5887,0,0,0,0,"device4"
pencil-19.gif,0.778652,0.579393,0.000189962,0.000147653,2.47204e-08,0.00011105,2.11172e-08,0.905308,0.0946916,77460.5,6938.92,14899.1,289.827,4664.08,7330.61,2204.49,4304.28,13523,2861.01,2081.07,931.872,2967.31,1595.29,62.545,821.224,2211.2,594.874,152.319,848.564,1414.2,537.465,219.818,444.724,771.498,2274,15,286,23,280,284,28965,36591.2,44217.4,51843.6,67096,1817.51,92.344,15.0415,0.389272,0,0,0,0,0,"pencil"
device8-14.gif,0.271812,0.000323443,0.0183372,0.000273546,6.12648e-07,4.75923e-06,-3.49332e-08,0.747026,0.252974,232598,29551.6,13417.8,29486.6,38431.7,63387.6,15392,14557.5,13819.6,7979.25,7377.38,1448.16,3044.04,11990.7,8533.49,3873.24,9552.01,4043.11,3381.18,2748.07,1521.38,3728.34,1988.74,11.2489,2210.17,2451,205,355,470,256,275,72711,84053.6,95396.2,106739,129424,6703.25,744.806,268.13,136.801,57.5376,27.6994,19.8321,14.8961,11.5973,"device8"
tree-14.gif,0.202851,0.00826994,0.00110106,2.31287e-05,3.43674e-09,1.91726e-06,-1.45389e-09,0.730927,0.269073,47902.5,714.64,4813.36,1925.54,9393.09,16075,414.744,1496.59,1113.82,2827.83,2376.53,172.423,329.641,1578.38,2812.07,2209.84,523.695,385.715,689.538,1332.48,640.607,153.443,137.55,519.344,800.013,2168,201,82,108,197,155,24254,27556.8,30859.6,34162.4,40768,1202.19,133.577,48.0041,22.1918,9.99763,2.79434,0,0,0,"tree"
device1-12.gif,0.190938,2.43664e-06,1.37965e-06,1.60847e-08,2.36926e-15,2.49165e-11,-5.29557e-16,0.796875,0.203125,208897,41900.7,1356.62,15082.5,19212.2,3059.01,1966.09,534.277,7234.48,13381.5,669.34,6569.79,3485.79,4715.48,3816.9,2033.91,3311.41,1080.11,243.392,1034.51,1096.67,1248.95,317.524,209.618,686.028,2436,388,87,385,100,96,93424,103094,112764,122435,141775,8548.9,949.878,341.956,174.467,105.542,42.3636,0,0,0,"device1"
spoon-17.gif,0.537771,0.193396,0.193345,0.134137,0.0215968,0.0588755,-0.0205847,0.798523,0.201477,52332.2,27923.5,395.419,265.733,5768.11,2584.33,11607.3,1913.34,7393.1,2472.62,2544.69,4660.23,1811.9,1892.08,1653.47,558.978,492.306,869.369,893.603,223.02,825.833,262.813,99.4806,924.827,848.191,1275,16,277,110,274,281,47353,55498,63643,71788,88078,2333.42,147.491,45.9169,15.7174,3.11782,0,0,0,0,"spoon"
children-13.gif,0.33121,0.08134,0.000489109,0.000339959,1.38614e-07,9.65168e-05,1.32688e-08,0.92384,0.07616,78047.6,13312.7,23251.9,7077.97,2319.8,3190.37,1924.92,2764.28,2652.4,812.16,455.168,402.531,1263.38,415.94,1193.22,1159.53,42.2683,132.108,317.15,719.137,441.066,62.994,162.011,111.092,620.017,258,80,90,92,93,160,10037,11467.8,12898.6,14329.4,17191,688.754,76.5282,24.8597,4.17294,0,0,0,0,0,"children"
device5-12.gif,0.251031,0.000223231,2.96347e-06,5.80254e-07,-7.47935e-13,6.13023e-09,-7.29758e-13,0.82894,0.17106,258103,54641.5,463.849,16354.1,16245.5,20025.5,1946.67,298.199,2125.23,4580.13,134.345,691.855,1844.66,2379.01,800.091,3435.75,2947.35,1298.43,4822.57,4187.12,1228.33,1318.65,1062.83,6.7543,1669.79,2519,139,519,2,433,432,9149,10688.4,12227.8,13767.2,16846,12851.2,1427.91,465.658,0,0,0,0,0,0,"device5"
deer-12.gif,0.313652,0.0243636,0.00356204,0.000708477,1.11031e-06,0.00011017,1.12466e-06,0.686231,0.313769,260802,27611.9,51236.2,7469.18,47163.5,8902.26,79262.6,39269.3,7044.66,4631.73,6152.15,657.998,805.814,2245.84,5596.86,15236.1,1732.48,2519.36,6398.2,9397.78,7820.49,10077.6,408.852,1054.93,5422.07,12-2147483648,26489,38707,-2147483648,179,23842,8,172036,344064,516092,860148,66278.8,7364.31,1281.03,106.461,298.404,25.4074,51.8517,0,0,"deer"
device2-17.gif,0.229915,1.8273e-05,8.62255e-10,2.12745e-09,-3.42438e-19,5.27365e-12,-2.70014e-18,0.760974,0.239026,236941,44910.3,2480.65,13040.6,26291.2,8104.22,23201.5,9195.43,5709.96,16185.4,6745.89,1392.77,2927.83,6325.67,8111.16,2490.07,322.447,925.75,1397.51,2451.58,1219.96,2087.06,253.571,146.111,1330.82,2413,299,297,253,331,334,13090,15195.4,17300.8,19406.2,23617,15865.7,1762.85,634.627,323.789,195.873,131.121,93.8798,53.15,0,"device2"
Bone-18.gif,0.932631,0.801771,0.065563,0.0416461,0.0021738,0.0371062,0.000354577,0.822426,0.177574,100484,23023.9,1862.21,7539.54,7035.37,6192.92,24847.4,4679.62,8476.41,6361.03,257.523,2206.81,2598.73,715.447,5627.92,3412.86,5452.48,677.205,1311.51,3445.64,547.805,1394.94,308.297,818.31,2987.9,2425,426,112,447,29,152,3255,54519.4,105784,157048,259577,7186.83,417.211,102.725,32.558,32.9061,13.6027,0,0,0,"Bone"
horseshoe-12.gif,0.362476,0.000560986,0.00046701,0.00011945,-1.63301e-08,2.03649e-06,2.63441e-08,0.624148,0.375852,5128.31,519.684,975.273,186.396,674.11,744.192,740.055,440.615,538.409,153.497,149.579,55.4084,106.993,207.481,254.697,2.19905,323.97,165.683,292.793,75.5273,375.329,108.333,19.646,190.401,285.173,1477,43,81,47,63,82,19,3742.6,7466.2,11189.8,18637,0,0,0.0209325,0.234956,0.119522,0.0929852,0.0619304,0.0453537,0,"horseshoe"
shoe-14.gif,0.291778,0.0560562,0.000770194,0.000226778,9.30315e-08,5.22112e-05,-6.87078e-08,0.536267,0.463733,70251.2,39439.5,11314.3,21302.9,1866.73,23853.9,24863.3,13871.9,2183.11,1632.31,2785.65,2087.38,100.85,2033.77,8064.95,548.341,244.653,1860.58,2087.64,328.626,381.42,11.9998,1315.27,1267.13,941.822,2483,406,38,455,94,190,71224,79326,87428,95530,111734,3270.83,363.425,130.833,66.0705,22.9716,13.3779,1.23431,0,0,"shoe"
apple-16.gif,0.163982,0.000181949,0.000108221,3.45991e-06,6.67912e-11,-3.04133e-08,-6.22227e-11,0.542908,0.457092,35580.4,5087.44,95.6297,2227.62,9350.81,17692,917.558,792.318,642.004,91.3726,4027.19,1809.93,653.566,504.834,2492.49,2884.25,890.552,825.357,1261.54,9.95516,1342.15,506.623,1003.28,872.209,949.045,3206,107,285,239,107,186,30877,34551.8,38226.6,41901.4,49251,1010.17,112.241,40.4069,20.6158,12.4713,8.34854,2.53173,0,0,"apple"
fork-16.gif,47.2912,1446.01,44968.1,17539.2,4.92378e+08,666235,1.98527e+07,0.871367,0,267685,24640.2,34592.6,10199.6,29195.7,27599.8,56392.3,22395,13650,9209.21,675.788,13931.4,2342.52,8633.57,2370.31,5496.28,776.113,6258.38,4482.91,2602.83,2672.6,1716.5,3001.72,1288.43,1835.28,2491,4,208,477,488,235,5586,9639.8,13693.6,17747.4,25855,15653.5,1260.98,313.07,159.73,58.4591,0,0,0,0,"fork"
