"","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","Fourier-0","Fourier-1","Fourier-2","Fourier-3","Fourier-4","Fourier-5","Fourier-6","Fourier-7","Fourier-8","Fourier-9","Fourier-10","Fourier-11","Fourier-12","Fourier-13","Fourier-14","Fourier-15","Fourier-16","Fourier-17","Fourier-18","Fourier-19","Fourier-20","Fourier-21","Fourier-22","Fourier-23","Fourier-24","className"
spring-17.gif,55.5093,2191.99,4508.74,1412.45,3.16418e+06,52201.1,-3.04011e+06,0.801977,0,83975.4,601.722,9682.8,8802.23,9296.92,5945.65,2788.6,5440.46,14581.3,3316.42,5805.98,1408.87,24.6914,2864.62,4707.51,1847.75,749.209,2803.31,331.088,1736.3,616.585,1359.78,442.553,744.472,2245.81,"spring"
bird-15.gif,0.334345,0.0581322,0.0139681,0.00100628,-3.56404e-06,-0.00021084,-3.76076e-06,0.686651,0.313349,158177,50451.1,32044.3,31815.7,3696.18,3050.62,36165.6,36456.9,1393.28,24947.2,11098.7,2685.16,1804,9554.11,8415,2682.18,2826.98,5447.2,1563.1,1732.18,2508.83,2895.45,1943.1,2384.43,5373.78,"bird"
device5-20.gif,0.226384,1.46728e-05,2.26462e-08,3.27299e-09,-2.21141e-17,-2.89951e-12,3.23635e-18,0.771685,0.228315,240276,34212.8,2308.66,17167.8,22049.9,480.897,12624.5,8296.05,2548.69,20677.8,3102.45,4797.6,3630.92,3038.18,3464.14,2233.22,2432.94,37.0927,420.562,5519.08,979.429,880.398,1266.54,807.942,1647.43,"device5"
lizzard-17.gif,0.536585,0.189621,0.0118423,0.00450269,3.19701e-05,0.00130486,-2.49417e-05,0.746943,0.253057,242876,25811.3,35244.6,32514.6,19509,33669.4,18653.7,40451.4,24792.9,3523.56,8733.42,3805.22,849.752,1977.78,5814.5,2426.31,16168,3968.45,2447.16,1736.53,3644.54,4470.67,4868.93,1317.5,488.301,"lizzard"
device5-18.gif,0.391302,6.20557e-05,1.46912e-05,1.59573e-05,1.59574e-10,-7.32794e-08,-2.44069e-10,0.87329,0.12671,271912,61490.4,891.879,14488.6,15710.5,16629.8,3888.38,2286.93,10183.2,15974.8,7823.65,5894.45,3918.53,3095.68,3643.5,1571.29,1953.42,1339.77,1551.2,1837.46,915.859,2596.96,932.797,1074.05,244.164,"device5"
flatfish-19.gif,0.224607,0.0202267,0.00148571,0.000539829,4.83091e-07,7.05938e-05,-3.42058e-07,0.470973,0.529027,45496.1,21157.3,16389.1,20158.8,1633.57,12463,11648.7,5765.85,3505.62,9579.09,2171.76,4649.52,6076.09,3592.49,318.526,2321.04,4168.79,3913.73,1567.78,80.3956,2707.91,3206.46,1668.21,381.535,240.131,"flatfish"
guitar-18.gif,0.348276,0.0752901,0.0303633,0.018918,0.000453383,0.00518483,-8.72379e-05,0.688571,0.311429,9399.15,3838.78,1171.14,1505.23,1414.86,2857.15,1607.7,1575.73,1360.9,403.334,96.4366,770.397,128.034,305.865,219.744,44.4546,613.314,162.043,19.3563,452.558,483.813,194.708,276.959,257.171,252.025,"guitar"
bottle-13.gif,0.342584,0.0865713,0.00781791,0.00470705,2.85457e-05,0.00137884,-2.48643e-05,0.956045,0.0439552,96922.1,28387.4,14194.4,3749.96,1606.96,3385.71,1269.75,1313.26,1852.18,4643.14,1012.52,1045.76,2476,1455.15,325.794,667.013,10.8717,432.001,457.341,530.171,326.503,592.399,159.434,361.382,425.378,"bottle"
brick-18.gif,0.298902,0.0596649,0.000108601,2.44469e-05,9.71742e-10,3.79602e-06,-1.25857e-09,0.887232,0.112768,89945.2,23493.2,5862.12,4267.92,9742.46,2600.63,8984.14,5723.39,1746.84,738.614,892.502,1208.72,981.999,249.739,772.256,1124.19,162.823,663.648,174.855,184.028,444.055,537.752,643.672,188.371,395.011,"brick"
car-14.gif,0.227635,0.0223766,0.000952473,9.1273e-05,1.71304e-08,5.4071e-06,5.66875e-09,0.873757,0.126243,88579.5,19123.3,9058.1,3358.19,3033.08,373.189,3653,2925.49,1924.91,3893.94,2184.15,1000.35,1972.06,462.92,676.021,113.626,150.909,113.127,639.393,304.628,325.341,360.983,319.25,71.0213,281.307,"car"
hat-14.gif,0.187732,0.00595479,0.000757424,2.39986e-05,-3.15391e-09,-1.82864e-06,7.99525e-10,0.360017,0.639983,19424.1,9499.98,6886.34,11171.2,5503.03,9229.13,7213.97,1482.83,6137.92,3437.04,1513.99,1427.13,1278.76,2190.81,560.941,61.2341,639.535,34.3985,551.218,369.07,361.153,287.057,220.497,31.2148,673.766,"hat"
teddy-11.gif,0.182626,0.00132166,0.000980485,5.26542e-06,3.78145e-10,1.84297e-07,-1.05726e-10,0.673971,0.326029,58959.6,4540.55,16116.3,1220.94,67.2266,4648.03,1472.42,5805.22,3200.25,3152.68,2270.88,1455.59,419.566,1966.47,1017.84,2062.74,28.3302,342.827,292.174,1147.25,1284.34,656.803,433.802,65.5624,169.319,"teddy"
fish-17.gif,0.325534,0.0764347,0.00352033,0.00194102,5.06974e-06,0.000529602,-3.30761e-06,0.422487,0.577513,7985.09,5770.09,886.387,3005.01,3575.48,1710,972.353,101.011,456.405,119.255,912.367,888.758,959.964,987.582,721.219,277.848,397.875,729.878,1109.77,1285.73,164.729,186.649,312.542,174.851,72.6106,"fish"
lizzard-15.gif,0.396667,0.0928328,0.000886971,0.000730366,1.12161e-07,4.12301e-05,1.31081e-07,0.625981,0.374019,79164.2,48936.1,6867.11,30764.3,14688.1,59.5653,1701.06,3873.59,3457.34,1539.29,2583.49,6935.14,8431.16,6067.31,3066.61,758.127,2541.9,1991.42,659.319,1371.01,876.61,906.534,311.12,586.599,1356.33,"lizzard"
classic-17.gif,0.291107,0.0512459,0.00349422,0.00039627,-2.76011e-08,-2.75692e-05,-4.15631e-07,0.733043,0.266957,98021.4,27974.3,19407.6,8794.11,10539.2,11441.2,31539.2,7033.28,15016.6,3486.08,3026.1,726.437,1827.45,1530.53,1504.66,4379.04,3591.31,1736.18,566.201,2387.02,1434.51,189.56,498,203.446,348.372,"classic"
horse-15.gif,0.336477,0.029563,0.00733171,1.07727e-06,4.9317e-11,1.84495e-07,-1.16954e-11,0.661527,0.338473,229380,48323.1,26329,19324.2,13568.3,37825.7,62769.6,8549.36,25945.9,2725.01,15775.6,20465.7,12523.2,6907.24,12941.2,14983.2,14216.8,2228.82,9068.98,12481.3,11301,1594.14,12014.4,2326.71,2953.12,"horse"
stef-20.gif,0.458189,0.0119885,0.0861249,0.00539183,-0.000116001,0.000524163,-0.00011348,0.976598,0.023402,82506.9,29759.6,18996,10419.3,7498.42,1439.51,300.668,558.892,1121.61,1321.52,554.959,27.2872,25.9477,594.398,899.747,12.4031,301.507,74.9728,288.495,90.2096,15.3583,274.686,100.274,11.6964,88.0795,"stef"
crown-14.gif,0.257504,0.0262706,0.00131957,0.000182488,-8.81189e-08,-2.94557e-05,-4.2725e-09,0.441182,0.558818,4733.13,2975.91,150.896,1269.27,280.8,2139.54,1351.09,68.6477,446.681,66.0871,79.0468,59.3228,20.1893,204.705,395.338,71.2445,104.53,63.4252,83.2751,242.098,319.278,173.948,51.3576,86.4484,194.416,"crown"
horse-11.gif,0.294859,0.0183578,0.00385933,3.12871e-05,-2.66927e-10,-2.95446e-06,-4.92002e-09,0.626675,0.373325,120442,19262.6,10836,7898.52,13254.2,2603.62,19999.1,7275.47,5984.69,11618,9818.29,7667.76,3652.75,143.795,9595.97,3501.38,3137.48,3524.46,6826.84,3380.85,4206.95,1496.8,2536.92,3006.31,803.059,"horse"
cellular_phone-20.gif,0.264241,0.0417687,0.000151524,4.32734e-05,3.12648e-09,4.2772e-06,7.35986e-10,0.571617,0.428383,39884.2,23592.3,6238.88,17822.7,6413.96,12485.9,14235.3,8241.05,644.596,3158.09,822.381,2015.78,1917.56,2248.34,3814.06,714.541,1139.7,418.506,279.643,292.658,269.965,413.739,151.698,214.444,69.1151,"cellular_phone"
deer-16.gif,0.333472,0.0287438,0.00485932,0.000448752,5.81658e-07,2.98242e-05,4.87774e-07,0.713887,0.286113,246862,64812.2,44876.7,36916.3,15704.7,7509.12,53982.9,44622.1,1431.65,22182,13349.4,2624.36,2629.92,13858.4,15716.1,13425.9,2543.19,2185.76,3619.07,4614.73,7344.59,8181.61,3201.12,195.652,3429.49,"deer"
children-15.gif,0.334356,0.0828503,0.000524065,0.000358139,1.55109e-07,0.000100892,-4.47749e-08,0.92442,0.07558,78096.6,13416,23374.8,7183.01,2252.54,3283.26,1995.62,2781.22,2569.43,654.815,498.137,484.08,1303.95,342.476,1219.55,1173.05,125.604,122.254,340.204,711.271,448.186,112.084,176.557,159.381,631.815,"children"
Bone-17.gif,0.971753,0.795443,0.0542147,0.0357092,0.00156651,0.030845,-0.000470676,0.81644,0.18356,127955,19727.3,3610.15,9686.28,11306.3,3623.24,34679.9,15447.6,10087.6,6701.67,2795.34,1263.08,13264.9,960.437,7257.41,1881.24,384.61,1458.33,4365.1,3935.4,2244,2499.28,1505.25,1209.02,1103.04,"Bone"
lmfish-19.gif,0.433055,0.155673,0.00156002,0.00101932,1.2848e-06,0.000370618,-5.37158e-07,0.824105,0.175895,31016.4,3626.18,22.3487,2418.97,1419.47,871.707,3786.86,1012.08,908.925,3001.41,331.748,1719.32,369.061,659.848,1250.52,1469.53,158.638,194.249,232.531,945.319,586.045,153.588,331.969,57.2958,244.489,"lmfish"
children-18.gif,0.346711,0.0911739,0.000815109,0.00056149,3.79823e-07,0.000165048,-8.52653e-08,0.927154,0.0728456,78327.6,12996.2,22959.5,6733.17,2225.73,2449.65,1600.32,2144.29,3047.48,1682.26,367.742,362.885,591.752,476.262,1185.06,832.743,312.067,74.3066,20.1786,362.03,261.414,181.853,24.6123,157.209,389.411,"children"
device2-13.gif,0.210922,2.06075e-08,1.92627e-07,3.13822e-08,-1.78232e-15,-1.21032e-12,2.16368e-15,0.695309,0.304691,182271,4159.72,22.6435,1106.41,23815,66948.1,2994.73,148.484,5284.83,9543.49,9799.67,1504.28,235.061,4864.57,7456.06,6704.3,2547.57,45.5304,1899.28,3498.23,3096.86,2524.22,224.462,2288.03,3457.34,"device2"
elephant-15.gif,0.189979,0.000462055,0.000202687,0.000115404,-1.57596e-08,-2.22664e-06,1.59565e-08,0.482173,0.517827,221144,12171.1,36810.5,9489.97,43526.4,32886.6,40862.2,17208.2,26230.1,12870.1,17759.5,2848.98,224.88,10963.8,10302.1,22660.4,16368.5,12768.4,6754.39,4667.95,3599.04,4599.33,6974.52,4443.48,5041.6,"elephant"
pocket-12.gif,0.263029,0.00630356,0.00177611,0.000100251,4.00927e-08,7.79344e-06,-2.53774e-08,0.482912,0.517088,13819.2,3122.75,1757.53,266.561,1926.46,1036.51,405.863,835.348,2767.56,1342.26,739.373,414.376,569.371,516.311,976.604,59.1907,419.56,408.767,569.612,189.335,727.905,658.624,354.792,151.039,104.107,"pocket"
Bone-12.gif,0.967241,0.87736,0.0295771,0.0244561,0.000657629,0.0227611,0.000133659,0.845949,0.154051,120442,23237,2701.06,5066.13,9453.28,5988.46,33515.7,9988.74,4020.37,3199.24,1027.91,376.031,4603.61,3649.6,9819.52,3008.76,5373.46,557.524,1988.75,3811.36,2519.48,870.428,1949.87,143.986,2301.85,"Bone"
device3-20.gif,0.166691,1.16223e-05,5.25832e-10,3.38378e-11,4.35043e-21,-2.65713e-14,-4.15773e-21,0.54804,0.45196,170640,3147.05,1602.19,774.883,25632.2,90860.5,21578.1,185.413,14828.1,327.203,14536.4,384.829,616.402,10736.5,10416.1,7412.82,703.665,68.3002,783.762,5061.84,134.206,5774.46,756.602,1432.27,291.574,"device3"
cellular_phone-12.gif,0.253844,0.0362226,0.000186587,6.51926e-05,6.77507e-09,8.50192e-06,5.32935e-09,0.471214,0.528786,32093.1,20452.1,2799.37,15789,10020.5,10650.9,7908.19,1562.61,2073.88,813.848,3245.41,2647.3,681.506,67.8284,1681.48,3971.41,3238.28,2044.18,1531.19,1620.77,2912.65,1877.08,986.724,1093.39,1749.87,"cellular_phone"
cellular_phone-15.gif,0.2609,0.0397191,0.000199789,6.74384e-05,7.26871e-09,8.07017e-06,3.91102e-09,0.573732,0.426268,37109.2,21672.1,6583.24,17448.7,6289.95,10619,12040.8,6894.02,656.527,2292.7,645.599,1846.11,1731.97,2114.45,3773.35,1260.46,1723.77,944.663,176.21,614.349,437.284,840.527,684.059,255.809,253.399,"cellular_phone"
shoe-12.gif,0.234669,0.0266792,0.000657409,0.000137102,3.82485e-08,1.88152e-05,-2.96258e-08,0.481115,0.518885,74732.2,28874.3,16857.9,6342.39,2725.78,30441.1,25472.9,9844.96,4086.15,544.108,5788.12,6623.24,3555.9,3674.5,10342.1,3573.04,3765.66,1429.97,239.836,4979.26,3736.59,4142.07,651.86,372.677,1995.1,"shoe"
butterfly-11.gif,0.282706,0.0207758,0.00497456,0.00117671,2.11859e-06,3.12515e-05,-2.75222e-06,0.799154,0.200846,182961,4220.12,4536.74,3707.68,29251.4,46506,6471.89,4547.32,7709.39,7436.9,4862.38,5138.24,1529.22,5491.92,9153.86,5659.78,964.5,483.584,3162.79,2682.1,1774.5,1793.26,1181.41,2602.55,465.404,"butterfly"
bell-11.gif,0.193933,0.00449723,0.00275156,8.43764e-05,4.06455e-08,5.65837e-06,-6.19305e-09,0.424337,0.575663,9921.17,3864.55,47.7403,1047.77,1183.67,2606.35,1750.26,881.554,2758.51,1500.78,520.809,686.135,471.27,105.891,1197.34,514.909,574.406,193.53,69.8141,237.201,466.213,229.844,193.841,269.522,475.705,"bell"
fish-19.gif,0.350717,0.0952101,0.000703663,0.000417794,2.25996e-07,0.000127267,-1.16791e-07,0.420052,0.579948,7931.08,5707.26,796.298,3094.33,3520.17,1422.6,385.381,1213.16,1735.02,632.452,1309.57,969.387,722.703,889.753,1254.83,70.7986,277.242,424.779,214.125,319.81,844.573,650.226,341.718,160.756,176.246,"fish"
device7-15.gif,0.197726,1.42616e-08,0,0,0,0,0,0.615494,0.384506,161348,2010.18,21.8534,772.795,37112.6,70374.1,1353.04,57.2751,1607.69,13255.3,13794.2,918.683,54.0506,2505.06,8386.9,8817.16,538.072,27.4178,1351.51,4532.74,5872.44,1017.52,35.0622,1544.98,3830.68,"device7"
jar-14.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,-8.25694e-12,0.684483,0.315517,179434,3610.2,20125.1,14301.6,41125.9,40914.1,11487.5,1734.01,23126.3,5988.14,3080.02,8391.9,146.039,717.593,680.695,600.987,119.838,2622.9,898.685,852.124,3321.1,207.93,202.633,1140.38,2274.02,"jar"
octopus-17.gif,0.266334,0.000183983,0.00116334,5.8389e-06,-3.09427e-10,-6.95505e-08,4.31463e-10,0.744553,0.255447,48795.5,2221.19,386.338,415.087,7052.73,13104.1,660.308,274.742,308.117,2350.73,5238.64,834.413,89.9532,1530.59,3113.48,1274.84,147.57,492.969,6.56634,812.997,1008.63,1006.06,877.796,571.9,365.539,"octopus"
truck-11.gif,0.21024,0.0131728,0.000916,4.62382e-05,-6.73853e-09,-3.8878e-06,9.37009e-09,0.959231,0.040769,97248.2,43752,11120.6,8546.43,7346.86,497.761,1306.1,1125.76,2377.52,434.637,42.0592,104.989,295.4,794.516,224.678,114.715,585.314,263.885,111.494,160.684,147.377,171.745,142.729,7.69332,210.665,"truck"
crown-12.gif,0.248036,0.0212741,0.000907422,0.000165533,-6.41343e-08,-2.41288e-05,1.07877e-08,0.48043,0.51957,2234.15,1420.27,16.0614,478.902,218.286,1005.77,616.367,37.8225,227.788,177.994,4.88298,119.767,199.041,131.216,38.8026,92.546,86.371,101.723,136.653,135.485,34.1199,35.8009,7.8371,38.9204,20.0715,"crown"
device3-17.gif,0.172748,3.04439e-06,8.15495e-07,1.94333e-07,-7.47895e-14,3.08883e-10,1.65847e-14,0.615033,0.384967,191499,3543.91,630.709,587.562,23904.2,99483.8,3563.43,201.128,1835.01,13954.6,4324.07,2295.13,678.831,6289.62,264.366,10541.2,1358.38,710.365,623.084,7095.77,8070.79,688.193,347.379,2102.94,5668.11,"device3"
personal_car-11.gif,0.229531,0.0247275,0.000970476,0.000122383,1.67122e-08,3.19948e-06,-1.75595e-08,0.606884,0.393116,50250.3,19701.4,21663.2,19485.7,2786,2935.28,7294.66,11009.2,5022.06,3263.89,1123.84,3352.35,3641.93,2880.57,4555.87,737.132,1810.3,1297.1,1049.45,2531.61,262.872,299.284,15.9452,695.616,1215.78,"personal_car"
watch-16.gif,0.69587,0.454729,0.000159498,0.000131352,1.90096e-08,8.64607e-05,1.0984e-08,0.761393,0.238607,62617.2,43183.7,2536.35,24744.5,21563.3,6048.79,8353.58,3839.92,1424.38,744.433,8558.55,5621.46,3776.3,3747.45,4360.59,1010.39,1222.82,1173.49,1557.91,1897.7,20.2232,468.931,613.088,428.238,132.483,"watch"
apple-18.gif,0.165829,0.000185141,0.000202546,8.15852e-06,2.96009e-10,6.72338e-08,3.28024e-10,0.467575,0.532425,30643.2,8005.56,1152.76,259.206,8022.58,17194.9,3054.93,1070.53,2434.06,6043.89,373.403,53.9952,1306.77,930.144,1759.43,1265.68,2869.98,727.958,1100.46,1131.19,1950.58,2159.47,1271.86,1114.65,1589.47,"apple"
fish-18.gif,0.307933,0.0676616,2.94085e-05,3.78132e-06,1.6909e-11,-3.00381e-08,-1.26231e-11,0.344035,0.655965,6333.07,4377.47,112.405,3125.61,3229.46,1718.36,614.324,888.653,1259.89,73.085,585.537,510.092,421.155,590.917,891.375,368.765,118.063,124.473,9.41461,500.414,460.144,319.155,114.37,45.6993,139.861,"fish"
hat-11.gif,0.193259,0.00044261,0.00160186,9.78213e-05,-3.8179e-08,-2.0561e-06,-4.92528e-09,0.350474,0.649526,10285.1,4167.92,1855.04,3679.95,3154.68,2585.94,156.211,1840.53,3405.24,1007.47,202.216,1623.79,396.398,1428.57,14.5293,321.494,635.391,232.505,598.452,655.721,137.754,185.674,270.749,469.804,265,"hat"
jar-15.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,8.25694e-12,0.684483,0.315517,179434,4408.2,21746.8,16638.5,40042.6,35568.1,15928.5,1418.11,22836.1,4028.49,2799.18,12186.5,1630.28,1930.43,1563.77,2731.17,770.736,2339.42,206.467,517.05,3162.7,1560.15,1784.03,1388.04,1594.55,"jar"
face-19.gif,0.186606,0.00817751,0.000405268,4.42509e-05,5.88245e-09,3.95171e-06,2.62634e-09,0.40399,0.59601,27279.2,4740.31,5558.31,639.358,1062.27,12231.6,2110.64,3531.99,177.397,1018.02,3552.8,1337.53,2481.61,1831.67,3235.02,1043.57,323.686,1581.9,851.671,1182.88,537.515,30.5886,861.525,311.751,100.71,"face"
ray-17.gif,0.183496,0.000124864,0.000836676,0.000143557,4.96562e-08,-1.57385e-06,-1.3032e-08,0.633708,0.366292,44646.3,4567.9,11322.8,4234.85,3995.26,8783.48,7672.05,7549.78,915.432,1295.62,1675.01,1850.9,296.334,14.6894,751.977,1098.41,1420.19,1312.62,978.107,731.382,22.572,890.493,234.556,38.4049,57.7334,"ray"
HCircle-15.gif,0.198507,0.00921855,0.00138749,0.000104608,-2.25011e-08,-7.7541e-06,-3.65286e-08,0.24926,0.75074,16006.1,1205.51,8504,491.543,5565.92,3239.36,5391.16,3231.42,4223.62,2908.75,1849.26,1932.45,1204.58,209.269,580.113,1791.52,368.038,58.0619,1060.11,1329.35,1189.64,152.537,81.3482,231.339,695.072,"HCircle"
fountain-16.gif,0.212413,0.0059778,0.00252563,2.03077e-05,4.25068e-09,-1.53385e-06,-1.9677e-09,0.82516,0.17484,72186,1546.34,22646.7,2529.99,4368.85,766.64,8094.21,112.258,5262.71,592.78,855.968,307.42,1658.59,1943.14,66.5547,909.938,744.286,505.225,88.4939,595.649,170.362,481.015,727.491,265.843,421.827,"fountain"
pencil-16.gif,0.53485,0.25948,0.000693224,0.000496001,2.90743e-07,0.000250559,2.66001e-07,0.908242,0.091758,77711.8,18441.7,17373.2,7321.37,5364.7,914.37,7387.44,3694.14,1443.17,7456.38,1100.88,1657.27,1433.79,1842.08,596.049,360.884,776.239,682.777,287.509,132.578,770.003,334.997,320.386,788.019,829.571,"pencil"
stef-17.gif,0.385565,0.0369182,0.00710341,0.00487584,-1.59889e-05,0.000850165,-2.84718e-05,0.978125,0.021875,82635.9,29755.5,19044.3,10495,7369.74,1850.53,723.827,343.485,412.013,1067.82,888.772,376.724,49.9117,186.455,732.281,460.911,127.84,277.13,88.4064,283.234,146.624,359.614,314.81,5.34914,168.344,"stef"
bird-16.gif,0.293137,0.0335047,0.0152208,0.00163831,-2.87378e-06,-0.000170613,-7.95931e-06,0.705051,0.294949,48174.3,15314.5,3656.68,2784.24,732.319,3219.19,7193.98,3660.05,11672.6,1037.85,503.673,4051.03,389.579,958.704,592.509,594.353,1257.17,1410.9,213.113,1193.53,1542.98,1868.19,314.281,654.67,707.112,"bird"
chopper-13.gif,0.219485,0.0152469,0.00142815,0.000555905,4.9199e-07,6.83002e-05,-2.76359e-07,0.864248,0.135752,87614.7,1635.87,8836.42,1198.59,12333,6159.12,4095.91,4373.35,6400.02,1308.81,3532.87,24.4233,339.169,198.703,2406.21,1590.83,442.073,1457.97,1233.37,103.243,1485.38,716.829,151.515,20.0706,1073.11,"chopper"
spring-13.gif,139.341,15328,34583.2,3893.48,3.27024e+07,343387,-2.78462e+07,0.879706,0,45055.4,2035.81,6148.14,3023.72,605.425,6159.09,4528.55,140.921,3846.27,103.357,273.424,230.593,1138.21,1875.1,2705.86,1292.76,586.323,664.233,992.581,114.925,1512.47,224.714,77.1218,74.7011,1010.94,"spring"
carriage-13.gif,0.432732,0.125259,0.00641854,0.00493428,2.77157e-05,0.00174468,9.47523e-06,0.915355,0.0846453,92796.1,8493.73,15021,1567.61,3605.37,3013.86,1463.22,2956.04,2574.64,25.8372,1890.09,119.553,612.348,120.657,872.752,545.824,129.245,299.743,63.7062,693.805,373.835,145.012,98.4285,134.288,516.721,"carriage"
jar-13.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,-8.25694e-12,0.684483,0.315517,179434,18642.1,20125.1,346.79,41125.9,40914.1,33094.3,2173.45,3038.86,6935.3,3080.02,9569.67,2303.68,3056.06,6456.76,600.987,3365.9,1201.98,2005.61,2289.59,3321.1,552.983,2747,2941.17,1744.04,"jar"
rat-17.gif,0.270257,0.0177287,0.0011168,0.00071395,4.50724e-07,8.53787e-05,-1.31467e-07,0.863262,0.136738,87514.9,10608.7,7066.99,1394.92,6335.8,1818.06,912.603,4880.98,1014.66,1978.64,599.737,156.057,77.5237,1990.64,2678.92,649.916,927.487,306.093,1042.23,795.31,1070.26,537.86,37.4603,1191.19,1288.52,"rat"
carriage-18.gif,0.38561,0.0967254,0.0040049,0.00301473,1.04634e-05,0.000932088,3.29338e-06,0.909012,0.090988,92153,5873.89,16375.7,547.885,4192.22,1438.99,518.481,813.575,1456.59,1468.75,988.041,491.236,331.877,1535.73,1032.35,1019.04,330.763,765.26,213.772,65.3693,218.793,486.874,50.9498,505.689,719.492,"carriage"
hat-17.gif,0.194577,0.00762067,0.00142726,6.40918e-05,-1.85996e-08,-5.46751e-06,-5.24084e-09,0.366142,0.633858,13206.1,5887.63,4324.71,5402.29,2745.89,6076.23,2972.75,1404.41,4151.29,3324.52,1512.28,510.042,513.22,991.495,45.9081,228.73,164.669,80.1723,94.4261,406.497,68.9324,193.005,96.4563,115.823,264.306,"hat"
HCircle-11.gif,0.196489,0.00830393,0.0016793,8.98776e-05,1.95334e-09,-1.80731e-06,3.01697e-08,0.264273,0.735727,16970.1,2142.44,11015.1,1937.31,4111.24,861.826,5952.11,2158.75,4948.83,971.866,1094.32,1068.12,779.226,2164.93,307.402,883.665,221.607,820.639,294.621,1291.78,807.819,127.198,289.174,46.361,996.449,"HCircle"
apple-20.gif,0.162566,0.000112491,5.22387e-05,4.07539e-06,5.90717e-11,4.31815e-08,4.85681e-11,0.550842,0.449158,36100.4,2089.01,449.883,1073.52,9269.87,21371.9,2788.35,325.82,1704.24,2465.9,4036.08,1607.34,49.2335,1884.5,2051.47,193.723,2079.21,768.096,641.864,871.491,378.79,2176.05,814.787,22.1108,877.478,"apple"
lizzard-13.gif,0.341738,0.0100162,0.0154114,0.00983616,0.000117171,0.000945668,-5.32507e-05,0.849477,0.150523,148775,2641.27,6003.6,556.664,24489.4,35747,4047.08,2588.3,2878.62,6477.98,8314.81,179.305,4641.72,3574.21,4928.27,3614.61,3853.77,2353.3,295.92,4598.68,495.907,1853.02,2746.1,267.1,1853.67,"lizzard"
jar-19.gif,0.171136,0.0024119,9.05336e-05,1.0483e-06,1.00002e-11,4.23886e-08,-1.02115e-11,0.528767,0.471233,138613,4701.55,18789.2,3995.57,39278.7,81074.4,6658.22,5790.04,2823.96,16733.2,13426.5,8623.2,6271.5,854.767,10891.5,5180.63,626.764,4993.8,2642,9795.85,6969.37,4234.55,3733.95,3360.01,4255.93,"jar"
spoon-18.gif,0.537771,0.193396,0.193345,0.134137,0.0215968,0.0588755,-0.0205847,0.798523,0.201477,52332.2,24577.4,591.88,5513.68,12152.2,1533.81,4428.43,4668.7,2980.71,2120.29,3484.97,2404.9,553.378,911.368,3148.9,239.206,2400.01,372.611,574.553,942.496,2137.14,810.209,718.937,649.744,914.793,"spoon"
device0-15.gif,0.215387,2.37742e-07,6.81019e-10,1.50949e-07,1.0368e-15,6.08576e-11,3.44868e-17,0.717991,0.282009,188218,23393.8,1977.94,8579.03,34844.3,2102.85,35168.7,6435.49,15741.3,3937.73,4707.04,2959.15,3572.27,4407.91,635.662,371.209,1792.31,156.659,529.441,1431.02,1872.27,699.904,1944.62,1992.02,1919.39,"device0"
dog-11.gif,0.362074,0.0385473,0.000505047,0.000686843,2.04685e-07,-6.86649e-05,-4.00393e-07,0.682301,0.317699,295675,70956.4,10824.5,25173,16677.4,42320.9,72275.8,10603.3,43288.2,9691.96,4642.28,16239,17644.7,8829.44,3975.31,10289.8,11725.1,9147.6,8468.57,11875,7960.9,11433.7,3598.15,1190.26,2257.97,"dog"
device0-16.gif,0.202107,6.30207e-10,5.33765e-10,7.7078e-10,-4.94368e-19,-1.91724e-14,4.92054e-19,0.542309,0.457691,142163,1041.76,2.21095,277.592,36801.9,60730.2,305.651,2.7681,567.56,15695.9,10693.7,316.463,18.5114,943.435,6368.23,8468.17,136.295,21.1493,550.218,3751.3,5178.08,373.982,3.37038,603.201,2885.01,"device0"
dog-18.gif,0.287821,0.0313073,0.00420894,0.000112746,-1.69519e-08,-9.08677e-06,1.26397e-08,0.611614,0.388386,29944.2,9930.69,8700.08,3470.56,3069.63,8981.35,7469.56,2854.08,1954.39,153.792,1159.22,374.26,917.482,2549,2474.74,405.207,1537.19,46.3226,608.451,553.344,1081.92,171.8,302.455,156.686,71.6504,"dog"
lizzard-12.gif,0.341709,0.0100092,0.0154178,0.00983055,0.000117082,0.000944748,-0.000120746,0.695561,0.304439,60230.2,9956.26,9439.66,10271.5,1760.86,774.015,8540.36,11638.2,520.698,2165.31,41.1545,2213.8,1597.5,1527.87,1539.32,1204.23,976.554,1293.69,824.089,538.562,1796.16,520.918,901.798,211.348,571.204,"lizzard"
device2-12.gif,0.164162,5.51697e-09,1.95619e-09,9.86338e-11,1.63827e-20,-4.59293e-15,2.86715e-20,0.587963,0.412037,154132,13954.2,39.7261,7377.27,30921,15328.5,44535.8,9511.5,20257.9,4777.99,2911.36,4403.02,1652.99,1624.36,3060.64,3916.48,1151.57,734.391,4286.05,4352.97,573.705,2317.1,627.344,509.188,1230.69,"device2"
